plate_map_name	well_position	broad_sample
OAA81.82.83.84.A	A01	ccsbBroad304_10059
OAA81.82.83.84.A	A02	ccsbBroad304_00731
OAA81.82.83.84.A	A03	ccsbBroad304_01559
OAA81.82.83.84.A	A04	ccsbBroad304_04495
OAA81.82.83.84.A	A05	ccsbBroad304_03400
OAA81.82.83.84.A	A06	ccsbBroad304_01670
OAA81.82.83.84.A	A07	ccsbBroad304_00923
OAA81.82.83.84.A	A08	ccsbBroad304_02552
OAA81.82.83.84.A	A09	ccsbBroad304_99985
OAA81.82.83.84.A	A10	ccsbBroad304_06718
OAA81.82.83.84.A	A11	ccsbBroad304_03170
OAA81.82.83.84.A	A12	
OAA81.82.83.84.A	A13	ccsbBroad304_06733
OAA81.82.83.84.A	A14	
OAA81.82.83.84.A	A15	ccsbBroad304_06352
OAA81.82.83.84.A	A16	ccsbBroad304_10913
OAA81.82.83.84.A	A17	ccsbBroad304_03263
OAA81.82.83.84.A	A18	ccsbBroad304_01429
OAA81.82.83.84.A	A19	ccsbBroad304_12944
OAA81.82.83.84.A	A20	ccsbBroad304_01908
OAA81.82.83.84.A	A21	ccsbBroad304_13449
OAA81.82.83.84.A	A22	ccsbBroad304_10396
OAA81.82.83.84.A	A23	ccsbBroad304_10401
OAA81.82.83.84.A	A24	ccsbBroad304_10914
OAA81.82.83.84.A	B01	ccsbBroad304_05363
OAA81.82.83.84.A	B02	ccsbBroad304_01009
OAA81.82.83.84.A	B03	ccsbBroad304_07479
OAA81.82.83.84.A	B04	ccsbBroad304_04315
OAA81.82.83.84.A	B05	ccsbBroad304_03356
OAA81.82.83.84.A	B06	ccsbBroad304_04820
OAA81.82.83.84.A	B07	ccsbBroad304_01999
OAA81.82.83.84.A	B08	ccsbBroad304_03912
OAA81.82.83.84.A	B09	ccsbBroad304_03534
OAA81.82.83.84.A	B10	ccsbBroad304_01051
OAA81.82.83.84.A	B11	ccsbBroad304_16136
OAA81.82.83.84.A	B12	ccsbBroad304_04593
OAA81.82.83.84.A	B13	ccsbBroad304_99988
OAA81.82.83.84.A	B14	ccsbBroad304_08502
OAA81.82.83.84.A	B15	ccsbBroad304_11592
OAA81.82.83.84.A	B16	ccsbBroad304_14332
OAA81.82.83.84.A	B17	ccsbBroad304_03152
OAA81.82.83.84.A	B18	ccsbBroad304_12594
OAA81.82.83.84.A	B19	ccsbBroad304_10881
OAA81.82.83.84.A	B20	ccsbBroad304_11707
OAA81.82.83.84.A	B21	ccsbBroad304_01143
OAA81.82.83.84.A	B22	ccsbBroad304_11901
OAA81.82.83.84.A	B23	ccsbBroad304_12521
OAA81.82.83.84.A	B24	ccsbBroad304_01434
OAA81.82.83.84.A	C01	ccsbBroad304_09199
OAA81.82.83.84.A	C02	ccsbBroad304_06730
OAA81.82.83.84.A	C03	ccsbBroad304_11609
OAA81.82.83.84.A	C04	ccsbBroad304_10869
OAA81.82.83.84.A	C05	ccsbBroad304_04646
OAA81.82.83.84.A	C06	ccsbBroad304_99985
OAA81.82.83.84.A	C07	ccsbBroad304_13674
OAA81.82.83.84.A	C08	ccsbBroad304_01987
OAA81.82.83.84.A	C09	ccsbBroad304_06799
OAA81.82.83.84.A	C10	ccsbBroad304_00208
OAA81.82.83.84.A	C11	ccsbBroad304_07558
OAA81.82.83.84.A	C12	ccsbBroad304_12751
OAA81.82.83.84.A	C13	ccsbBroad304_06890
OAA81.82.83.84.A	C14	ccsbBroad304_99994
OAA81.82.83.84.A	C15	ccsbBroad304_15576
OAA81.82.83.84.A	C16	ccsbBroad304_03197
OAA81.82.83.84.A	C17	ccsbBroad304_13092
OAA81.82.83.84.A	C18	ccsbBroad304_15519
OAA81.82.83.84.A	C19	ccsbBroad304_05201
OAA81.82.83.84.A	C20	ccsbBroad304_02370
OAA81.82.83.84.A	C21	ccsbBroad304_04726
OAA81.82.83.84.A	C22	ccsbBroad304_02950
OAA81.82.83.84.A	C23	ccsbBroad304_10775
OAA81.82.83.84.A	C24	ccsbBroad304_15826
OAA81.82.83.84.A	D01	ccsbBroad304_03967
OAA81.82.83.84.A	D02	ccsbBroad304_15351
OAA81.82.83.84.A	D03	ccsbBroad304_08964
OAA81.82.83.84.A	D04	ccsbBroad304_11766
OAA81.82.83.84.A	D05	ccsbBroad304_03476
OAA81.82.83.84.A	D06	ccsbBroad304_12461
OAA81.82.83.84.A	D07	ccsbBroad304_02093
OAA81.82.83.84.A	D08	ccsbBroad304_10560
OAA81.82.83.84.A	D09	ccsbBroad304_09357
OAA81.82.83.84.A	D10	ccsbBroad304_00015
OAA81.82.83.84.A	D11	ccsbBroad304_03899
OAA81.82.83.84.A	D12	ccsbBroad304_02320
OAA81.82.83.84.A	D13	ccsbBroad304_02381
OAA81.82.83.84.A	D14	ccsbBroad304_02852
OAA81.82.83.84.A	D15	ccsbBroad304_06333
OAA81.82.83.84.A	D16	ccsbBroad304_10433
OAA81.82.83.84.A	D17	ccsbBroad304_07341
OAA81.82.83.84.A	D18	ccsbBroad304_13077
OAA81.82.83.84.A	D19	ccsbBroad304_11333
OAA81.82.83.84.A	D20	ccsbBroad304_08368
OAA81.82.83.84.A	D21	ccsbBroad304_09884
OAA81.82.83.84.A	D22	ccsbBroad304_01931
OAA81.82.83.84.A	D23	ccsbBroad304_06303
OAA81.82.83.84.A	D24	ccsbBroad304_12588
OAA81.82.83.84.A	E01	ccsbBroad304_00440
OAA81.82.83.84.A	E02	ccsbBroad304_16050
OAA81.82.83.84.A	E03	
OAA81.82.83.84.A	E04	ccsbBroad304_10256
OAA81.82.83.84.A	E05	ccsbBroad304_00748
OAA81.82.83.84.A	E06	ccsbBroad304_13946
OAA81.82.83.84.A	E07	ccsbBroad304_03517
OAA81.82.83.84.A	E08	ccsbBroad304_00535
OAA81.82.83.84.A	E09	ccsbBroad304_06370
OAA81.82.83.84.A	E10	ccsbBroad304_05927
OAA81.82.83.84.A	E11	ccsbBroad304_03429
OAA81.82.83.84.A	E12	ccsbBroad304_10299
OAA81.82.83.84.A	E13	ccsbBroad304_00629
OAA81.82.83.84.A	E14	ccsbBroad304_00209
OAA81.82.83.84.A	E15	ccsbBroad304_10182
OAA81.82.83.84.A	E16	ccsbBroad304_00292
OAA81.82.83.84.A	E17	ccsbBroad304_09392
OAA81.82.83.84.A	E18	ccsbBroad304_02077
OAA81.82.83.84.A	E19	ccsbBroad304_15546
OAA81.82.83.84.A	E20	ccsbBroad304_11899
OAA81.82.83.84.A	E21	ccsbBroad304_09079
OAA81.82.83.84.A	E22	ccsbBroad304_01505
OAA81.82.83.84.A	E23	ccsbBroad304_08476
OAA81.82.83.84.A	E24	ccsbBroad304_06821
OAA81.82.83.84.A	F01	ccsbBroad304_12248
OAA81.82.83.84.A	F02	ccsbBroad304_06227
OAA81.82.83.84.A	F03	ccsbBroad304_15352
OAA81.82.83.84.A	F04	ccsbBroad304_08944
OAA81.82.83.84.A	F05	
OAA81.82.83.84.A	F06	ccsbBroad304_02154
OAA81.82.83.84.A	F07	ccsbBroad304_04060
OAA81.82.83.84.A	F08	ccsbBroad304_99988
OAA81.82.83.84.A	F09	ccsbBroad304_06436
OAA81.82.83.84.A	F10	ccsbBroad304_13574
OAA81.82.83.84.A	F11	ccsbBroad304_15653
OAA81.82.83.84.A	F12	ccsbBroad304_03202
OAA81.82.83.84.A	F13	ccsbBroad304_15651
OAA81.82.83.84.A	F14	ccsbBroad304_13998
OAA81.82.83.84.A	F15	ccsbBroad304_05046
OAA81.82.83.84.A	F16	ccsbBroad304_02840
OAA81.82.83.84.A	F17	ccsbBroad304_01918
OAA81.82.83.84.A	F18	ccsbBroad304_01510
OAA81.82.83.84.A	F19	ccsbBroad304_99985
OAA81.82.83.84.A	F20	ccsbBroad304_12092
OAA81.82.83.84.A	F21	ccsbBroad304_06150
OAA81.82.83.84.A	F22	ccsbBroad304_02617
OAA81.82.83.84.A	F23	ccsbBroad304_04199
OAA81.82.83.84.A	F24	ccsbBroad304_09327
OAA81.82.83.84.A	G01	ccsbBroad304_04671
OAA81.82.83.84.A	G02	ccsbBroad304_05928
OAA81.82.83.84.A	G03	ccsbBroad304_15544
OAA81.82.83.84.A	G04	ccsbBroad304_10496
OAA81.82.83.84.A	G05	ccsbBroad304_09305
OAA81.82.83.84.A	G06	ccsbBroad304_12988
OAA81.82.83.84.A	G07	ccsbBroad304_12631
OAA81.82.83.84.A	G08	ccsbBroad304_13434
OAA81.82.83.84.A	G09	ccsbBroad304_04758
OAA81.82.83.84.A	G10	ccsbBroad304_01431
OAA81.82.83.84.A	G11	ccsbBroad304_15355
OAA81.82.83.84.A	G12	ccsbBroad304_10312
OAA81.82.83.84.A	G13	ccsbBroad304_99991
OAA81.82.83.84.A	G14	ccsbBroad304_15581
OAA81.82.83.84.A	G15	ccsbBroad304_09185
OAA81.82.83.84.A	G16	ccsbBroad304_09281
OAA81.82.83.84.A	G17	ccsbBroad304_00866
OAA81.82.83.84.A	G18	ccsbBroad304_06145
OAA81.82.83.84.A	G19	ccsbBroad304_04914
OAA81.82.83.84.A	G20	ccsbBroad304_12531
OAA81.82.83.84.A	G21	BAD CONSTRUCT
OAA81.82.83.84.A	G22	ccsbBroad304_15760
OAA81.82.83.84.A	G23	ccsbBroad304_14221
OAA81.82.83.84.A	G24	ccsbBroad304_11087
OAA81.82.83.84.A	H01	ccsbBroad304_12825
OAA81.82.83.84.A	H02	ccsbBroad304_02856
OAA81.82.83.84.A	H03	ccsbBroad304_10149
OAA81.82.83.84.A	H04	ccsbBroad304_03544
OAA81.82.83.84.A	H05	ccsbBroad304_14361
OAA81.82.83.84.A	H06	ccsbBroad304_08598
OAA81.82.83.84.A	H07	ccsbBroad304_12116
OAA81.82.83.84.A	H08	ccsbBroad304_10343
OAA81.82.83.84.A	H09	ccsbBroad304_06645
OAA81.82.83.84.A	H10	ccsbBroad304_09588
OAA81.82.83.84.A	H11	ccsbBroad304_03715
OAA81.82.83.84.A	H12	ccsbBroad304_00603
OAA81.82.83.84.A	H13	ccsbBroad304_01744
OAA81.82.83.84.A	H14	ccsbBroad304_10705
OAA81.82.83.84.A	H15	ccsbBroad304_00171
OAA81.82.83.84.A	H16	ccsbBroad304_15917
OAA81.82.83.84.A	H17	ccsbBroad304_11977
OAA81.82.83.84.A	H18	ccsbBroad304_06190
OAA81.82.83.84.A	H19	ccsbBroad304_13593
OAA81.82.83.84.A	H20	ccsbBroad304_01707
OAA81.82.83.84.A	H21	ccsbBroad304_12967
OAA81.82.83.84.A	H22	ccsbBroad304_10704
OAA81.82.83.84.A	H23	ccsbBroad304_11794
OAA81.82.83.84.A	H24	ccsbBroad304_09083
OAA81.82.83.84.A	I01	ccsbBroad304_05359
OAA81.82.83.84.A	I02	ccsbBroad304_00319
OAA81.82.83.84.A	I03	ccsbBroad304_07635
OAA81.82.83.84.A	I04	ccsbBroad304_00533
OAA81.82.83.84.A	I05	ccsbBroad304_13867
OAA81.82.83.84.A	I06	ccsbBroad304_12650
OAA81.82.83.84.A	I07	ccsbBroad304_06201
OAA81.82.83.84.A	I08	ccsbBroad304_15956
OAA81.82.83.84.A	I09	ccsbBroad304_04387
OAA81.82.83.84.A	I10	ccsbBroad304_10361
OAA81.82.83.84.A	I11	ccsbBroad304_05894
OAA81.82.83.84.A	I12	ccsbBroad304_05737
OAA81.82.83.84.A	I13	ccsbBroad304_99988
OAA81.82.83.84.A	I14	ccsbBroad304_01151
OAA81.82.83.84.A	I15	ccsbBroad304_00192
OAA81.82.83.84.A	I16	ccsbBroad304_12204
OAA81.82.83.84.A	I17	ccsbBroad304_02910
OAA81.82.83.84.A	I18	ccsbBroad304_10333
OAA81.82.83.84.A	I19	ccsbBroad304_00642
OAA81.82.83.84.A	I20	ccsbBroad304_11327
OAA81.82.83.84.A	I21	ccsbBroad304_13861
OAA81.82.83.84.A	I22	ccsbBroad304_01742
OAA81.82.83.84.A	I23	ccsbBroad304_12606
OAA81.82.83.84.A	I24	ccsbBroad304_08336
OAA81.82.83.84.A	J01	ccsbBroad304_09800
OAA81.82.83.84.A	J02	ccsbBroad304_05537
OAA81.82.83.84.A	J03	ccsbBroad304_05238
OAA81.82.83.84.A	J04	ccsbBroad304_00492
OAA81.82.83.84.A	J05	ccsbBroad304_01775
OAA81.82.83.84.A	J06	ccsbBroad304_06004
OAA81.82.83.84.A	J07	ccsbBroad304_01081
OAA81.82.83.84.A	J08	ccsbBroad304_12886
OAA81.82.83.84.A	J09	ccsbBroad304_03999
OAA81.82.83.84.A	J10	ccsbBroad304_10714
OAA81.82.83.84.A	J11	ccsbBroad304_02221
OAA81.82.83.84.A	J12	ccsbBroad304_11291
OAA81.82.83.84.A	J13	ccsbBroad304_11005
OAA81.82.83.84.A	J14	ccsbBroad304_99985
OAA81.82.83.84.A	J15	ccsbBroad304_03157
OAA81.82.83.84.A	J16	ccsbBroad304_02619
OAA81.82.83.84.A	J17	ccsbBroad304_06865
OAA81.82.83.84.A	J18	ccsbBroad304_15633
OAA81.82.83.84.A	J19	ccsbBroad304_04144
OAA81.82.83.84.A	J20	ccsbBroad304_06054
OAA81.82.83.84.A	J21	ccsbBroad304_12640
OAA81.82.83.84.A	J22	ccsbBroad304_07554
OAA81.82.83.84.A	J23	ccsbBroad304_10855
OAA81.82.83.84.A	J24	ccsbBroad304_99994
OAA81.82.83.84.A	K01	ccsbBroad304_05841
OAA81.82.83.84.A	K02	ccsbBroad304_08907
OAA81.82.83.84.A	K03	ccsbBroad304_14326
OAA81.82.83.84.A	K04	ccsbBroad304_00698
OAA81.82.83.84.A	K05	
OAA81.82.83.84.A	K06	ccsbBroad304_07879
OAA81.82.83.84.A	K07	ccsbBroad304_99994
OAA81.82.83.84.A	K08	ccsbBroad304_03052
OAA81.82.83.84.A	K09	ccsbBroad304_04136
OAA81.82.83.84.A	K10	ccsbBroad304_01907
OAA81.82.83.84.A	K11	ccsbBroad304_15746
OAA81.82.83.84.A	K12	ccsbBroad304_11164
OAA81.82.83.84.A	K13	ccsbBroad304_00543
OAA81.82.83.84.A	K14	ccsbBroad304_99988
OAA81.82.83.84.A	K15	ccsbBroad304_15619
OAA81.82.83.84.A	K16	ccsbBroad304_10982
OAA81.82.83.84.A	K17	ccsbBroad304_06977
OAA81.82.83.84.A	K18	ccsbBroad304_01228
OAA81.82.83.84.A	K19	ccsbBroad304_13402
OAA81.82.83.84.A	K20	ccsbBroad304_03198
OAA81.82.83.84.A	K21	ccsbBroad304_09176
OAA81.82.83.84.A	K22	ccsbBroad304_01868
OAA81.82.83.84.A	K23	ccsbBroad304_15545
