plate_map_name	well_position	broad_sample
OAB88.89.90.91.A	A01	ccsbBroad304_12339
OAB88.89.90.91.A	A02	ccsbBroad304_14872
OAB88.89.90.91.A	A03	ccsbBroad304_15248
OAB88.89.90.91.A	A04	ccsbBroad304_14543
OAB88.89.90.91.A	A05	ccsbBroad304_11811
OAB88.89.90.91.A	A06	ccsbBroad304_12978
OAB88.89.90.91.A	A07	ccsbBroad304_12288
OAB88.89.90.91.A	A08	ccsbBroad304_11065
OAB88.89.90.91.A	A09	ccsbBroad304_14147
OAB88.89.90.91.A	A10	ccsbBroad304_12111
OAB88.89.90.91.A	A11	ccsbBroad304_15129
OAB88.89.90.91.A	A12	ccsbBroad304_13806
OAB88.89.90.91.A	A13	ccsbBroad304_12174
OAB88.89.90.91.A	A14	ccsbBroad304_14110
OAB88.89.90.91.A	A15	ccsbBroad304_11378
OAB88.89.90.91.A	A16	ccsbBroad304_11868
OAB88.89.90.91.A	A17	ccsbBroad304_15517
OAB88.89.90.91.A	A18	ccsbBroad304_15814
OAB88.89.90.91.A	A19	ccsbBroad304_13613
OAB88.89.90.91.A	A20	ccsbBroad304_15153
OAB88.89.90.91.A	A21	ccsbBroad304_14307
OAB88.89.90.91.A	A22	
OAB88.89.90.91.A	A23	ccsbBroad304_99997
OAB88.89.90.91.A	A24	ccsbBroad304_99997
OAB88.89.90.91.A	B01	ccsbBroad304_12982
OAB88.89.90.91.A	B02	ccsbBroad304_10978
OAB88.89.90.91.A	B03	ccsbBroad304_15207
OAB88.89.90.91.A	B04	ccsbBroad304_14422
OAB88.89.90.91.A	B05	ccsbBroad304_15304
OAB88.89.90.91.A	B06	ccsbBroad304_13138
OAB88.89.90.91.A	B07	BAD CONSTRUCT
OAB88.89.90.91.A	B08	ccsbBroad304_12801
OAB88.89.90.91.A	B09	ccsbBroad304_12681
OAB88.89.90.91.A	B10	ccsbBroad304_13972
OAB88.89.90.91.A	B11	ccsbBroad304_12273
OAB88.89.90.91.A	B12	ccsbBroad304_13842
OAB88.89.90.91.A	B13	ccsbBroad304_13854
OAB88.89.90.91.A	B14	ccsbBroad304_15027
OAB88.89.90.91.A	B15	ccsbBroad304_15146
OAB88.89.90.91.A	B16	ccsbBroad304_14255
OAB88.89.90.91.A	B17	ccsbBroad304_14977
OAB88.89.90.91.A	B18	ccsbBroad304_12284
OAB88.89.90.91.A	B19	ccsbBroad304_10412
OAB88.89.90.91.A	B20	ccsbBroad304_11862
OAB88.89.90.91.A	B21	ccsbBroad304_13838
OAB88.89.90.91.A	B22	ccsbBroad304_14178
OAB88.89.90.91.A	B23	ccsbBroad304_99997
OAB88.89.90.91.A	B24	ccsbBroad304_99997
OAB88.89.90.91.A	C01	ccsbBroad304_13758
