plate_map_name	well_position	broad_sample
OAA89.90.91.92.A	A01	ccsbBroad304_07012
OAA89.90.91.92.A	A02	ccsbBroad304_05531
OAA89.90.91.92.A	A03	ccsbBroad304_01533
OAA89.90.91.92.A	A04	ccsbBroad304_11217
OAA89.90.91.92.A	A05	ccsbBroad304_05952
OAA89.90.91.92.A	A06	ccsbBroad304_08451
OAA89.90.91.92.A	A07	ccsbBroad304_00327
OAA89.90.91.92.A	A08	ccsbBroad304_04239
OAA89.90.91.92.A	A09	ccsbBroad304_02393
OAA89.90.91.92.A	A10	ccsbBroad304_02325
OAA89.90.91.92.A	A11	ccsbBroad304_07340
OAA89.90.91.92.A	A12	ccsbBroad304_12569
OAA89.90.91.92.A	A13	ccsbBroad304_02770
OAA89.90.91.92.A	A14	ccsbBroad304_00332
OAA89.90.91.92.A	A15	ccsbBroad304_99991
OAA89.90.91.92.A	A16	ccsbBroad304_07426
OAA89.90.91.92.A	A17	ccsbBroad304_09182
OAA89.90.91.92.A	A18	ccsbBroad304_09365
OAA89.90.91.92.A	A19	ccsbBroad304_00958
OAA89.90.91.92.A	A20	ccsbBroad304_01780
OAA89.90.91.92.A	A21	ccsbBroad304_03128
OAA89.90.91.92.A	A22	ccsbBroad304_11851
OAA89.90.91.92.A	A23	ccsbBroad304_08963
OAA89.90.91.92.A	A24	ccsbBroad304_00588
OAA89.90.91.92.A	B01	ccsbBroad304_07219
OAA89.90.91.92.A	B02	ccsbBroad304_11694
OAA89.90.91.92.A	B03	ccsbBroad304_06690
OAA89.90.91.92.A	B04	ccsbBroad304_08085
OAA89.90.91.92.A	B05	ccsbBroad304_02038
OAA89.90.91.92.A	B06	
OAA89.90.91.92.A	B07	ccsbBroad304_02417
OAA89.90.91.92.A	B08	ccsbBroad304_10864
OAA89.90.91.92.A	B09	
OAA89.90.91.92.A	B10	ccsbBroad304_10159
OAA89.90.91.92.A	B11	ccsbBroad304_13004
OAA89.90.91.92.A	B12	ccsbBroad304_10451
OAA89.90.91.92.A	B13	ccsbBroad304_09610
OAA89.90.91.92.A	B14	ccsbBroad304_13489
OAA89.90.91.92.A	B15	ccsbBroad304_00532
OAA89.90.91.92.A	B16	ccsbBroad304_02505
OAA89.90.91.92.A	B17	ccsbBroad304_09532
OAA89.90.91.92.A	B18	ccsbBroad304_08891
OAA89.90.91.92.A	B19	ccsbBroad304_09223
OAA89.90.91.92.A	B20	ccsbBroad304_10427
OAA89.90.91.92.A	B21	ccsbBroad304_16158
OAA89.90.91.92.A	B22	ccsbBroad304_01466
OAA89.90.91.92.A	B23	ccsbBroad304_03462
OAA89.90.91.92.A	B24	ccsbBroad304_11128
OAA89.90.91.92.A	C01	ccsbBroad304_11743
OAA89.90.91.92.A	C02	ccsbBroad304_13815
OAA89.90.91.92.A	C03	ccsbBroad304_05962
OAA89.90.91.92.A	C04	ccsbBroad304_01087
OAA89.90.91.92.A	C05	ccsbBroad304_11379
OAA89.90.91.92.A	C06	ccsbBroad304_00565
OAA89.90.91.92.A	C07	ccsbBroad304_09254
OAA89.90.91.92.A	C08	ccsbBroad304_99991
OAA89.90.91.92.A	C09	ccsbBroad304_14304
OAA89.90.91.92.A	C10	ccsbBroad304_02071
OAA89.90.91.92.A	C11	ccsbBroad304_09696
OAA89.90.91.92.A	C12	ccsbBroad304_12004
OAA89.90.91.92.A	C13	ccsbBroad304_15422
OAA89.90.91.92.A	C14	ccsbBroad304_07668
OAA89.90.91.92.A	C15	ccsbBroad304_04203
OAA89.90.91.92.A	C16	ccsbBroad304_07941
OAA89.90.91.92.A	C17	ccsbBroad304_06772
OAA89.90.91.92.A	C18	ccsbBroad304_04816
OAA89.90.91.92.A	C19	ccsbBroad304_03579
OAA89.90.91.92.A	C20	ccsbBroad304_13145
OAA89.90.91.92.A	C21	ccsbBroad304_99988
OAA89.90.91.92.A	C22	ccsbBroad304_08992
OAA89.90.91.92.A	C23	ccsbBroad304_04292
OAA89.90.91.92.A	C24	ccsbBroad304_07182
OAA89.90.91.92.A	D01	ccsbBroad304_11698
OAA89.90.91.92.A	D02	ccsbBroad304_13667
OAA89.90.91.92.A	D03	ccsbBroad304_01770
OAA89.90.91.92.A	D04	ccsbBroad304_02989
OAA89.90.91.92.A	D05	ccsbBroad304_07755
OAA89.90.91.92.A	D06	ccsbBroad304_11964
OAA89.90.91.92.A	D07	ccsbBroad304_10801
OAA89.90.91.92.A	D08	ccsbBroad304_13678
OAA89.90.91.92.A	D09	ccsbBroad304_16154
OAA89.90.91.92.A	D10	ccsbBroad304_08231
OAA89.90.91.92.A	D11	ccsbBroad304_06840
OAA89.90.91.92.A	D12	ccsbBroad304_03023
OAA89.90.91.92.A	D13	ccsbBroad304_09191
OAA89.90.91.92.A	D14	ccsbBroad304_09456
OAA89.90.91.92.A	D15	ccsbBroad304_05802
OAA89.90.91.92.A	D16	ccsbBroad304_08871
OAA89.90.91.92.A	D17	ccsbBroad304_99994
