plate_map_name	well_position	broad_sample
OKA05.06.07.08.A	A01	ccsbBroad304_99985
OKA05.06.07.08.A	A02	ccsbBroad304_14797
OKA05.06.07.08.A	A03	ccsbBroad304_14985
OKA05.06.07.08.A	A04	ccsbBroad304_99988
OKA05.06.07.08.A	A05	ccsbBroad304_15340
OKA05.06.07.08.A	A06	ccsbBroad304_14644
OKA05.06.07.08.A	A07	ccsbBroad304_14528
OKA05.06.07.08.A	A08	ccsbBroad304_14742
OKA05.06.07.08.A	A09	ccsbBroad304_15131
OKA05.06.07.08.A	A10	ccsbBroad304_14688
OKA05.06.07.08.A	A11	ccsbBroad304_14568
OKA05.06.07.08.A	A12	ccsbBroad304_14630
OKA05.06.07.08.A	A13	ccsbBroad304_14738
OKA05.06.07.08.A	A14	ccsbBroad304_14598
OKA05.06.07.08.A	A15	ccsbBroad304_14571
OKA05.06.07.08.A	A16	ccsbBroad304_14997
OKA05.06.07.08.A	A17	ccsbBroad304_15244
OKA05.06.07.08.A	A18	ccsbBroad304_14878
OKA05.06.07.08.A	A19	ccsbBroad304_15339
OKA05.06.07.08.A	A20	ccsbBroad304_14635
OKA05.06.07.08.A	A21	ccsbBroad304_15093
OKA05.06.07.08.A	A22	ccsbBroad304_14871
OKA05.06.07.08.A	A23	ccsbBroad304_14748
OKA05.06.07.08.A	A24	ccsbBroad304_15307
OKA05.06.07.08.A	B01	ccsbBroad304_14525
OKA05.06.07.08.A	B02	ccsbBroad304_00382
OKA05.06.07.08.A	B03	ccsbBroad304_14691
OKA05.06.07.08.A	B04	ccsbBroad304_11419
OKA05.06.07.08.A	B05	ccsbBroad304_14728
OKA05.06.07.08.A	B06	ccsbBroad304_16148
OKA05.06.07.08.A	B07	ccsbBroad304_15114
OKA05.06.07.08.A	B08	ccsbBroad304_05176
OKA05.06.07.08.A	B09	ccsbBroad304_14721
OKA05.06.07.08.A	B10	ccsbBroad304_11636
OKA05.06.07.08.A	B11	ccsbBroad304_14720
OKA05.06.07.08.A	B12	ccsbBroad304_15539
OKA05.06.07.08.A	B13	ccsbBroad304_15300
