plate_map_name	well_position	broad_sample
OAB01.02.03.04.A	A01	ccsbBroad304_12859
OAB01.02.03.04.A	A02	ccsbBroad304_13018
OAB01.02.03.04.A	A03	ccsbBroad304_07325
OAB01.02.03.04.A	A04	ccsbBroad304_01451
OAB01.02.03.04.A	A05	ccsbBroad304_09776
OAB01.02.03.04.A	A06	ccsbBroad304_06841
OAB01.02.03.04.A	A07	ccsbBroad304_11643
OAB01.02.03.04.A	A08	ccsbBroad304_03464
OAB01.02.03.04.A	A09	ccsbBroad304_99991
OAB01.02.03.04.A	A10	ccsbBroad304_05697
OAB01.02.03.04.A	A11	ccsbBroad304_07983
OAB01.02.03.04.A	A12	ccsbBroad304_08638
OAB01.02.03.04.A	A13	ccsbBroad304_02517
OAB01.02.03.04.A	A14	ccsbBroad304_14022
OAB01.02.03.04.A	A15	ccsbBroad304_12267
OAB01.02.03.04.A	A16	ccsbBroad304_01739
OAB01.02.03.04.A	A17	ccsbBroad304_06397
OAB01.02.03.04.A	A18	ccsbBroad304_07262
OAB01.02.03.04.A	A19	ccsbBroad304_04773
OAB01.02.03.04.A	A20	ccsbBroad304_03507
OAB01.02.03.04.A	A21	ccsbBroad304_00035
OAB01.02.03.04.A	A22	ccsbBroad304_99991
OAB01.02.03.04.A	A23	ccsbBroad304_14283
OAB01.02.03.04.A	A24	ccsbBroad304_00430
OAB01.02.03.04.A	B01	ccsbBroad304_10693
OAB01.02.03.04.A	B02	ccsbBroad304_06628
OAB01.02.03.04.A	B03	ccsbBroad304_12404
OAB01.02.03.04.A	B04	ccsbBroad304_06796
OAB01.02.03.04.A	B05	ccsbBroad304_05332
OAB01.02.03.04.A	B06	ccsbBroad304_04004
OAB01.02.03.04.A	B07	ccsbBroad304_11657
OAB01.02.03.04.A	B08	ccsbBroad304_06133
OAB01.02.03.04.A	B09	ccsbBroad304_99994
OAB01.02.03.04.A	B10	ccsbBroad304_10761
OAB01.02.03.04.A	B11	ccsbBroad304_15623
OAB01.02.03.04.A	B12	ccsbBroad304_08096
OAB01.02.03.04.A	B13	ccsbBroad304_01479
OAB01.02.03.04.A	B14	ccsbBroad304_06024
OAB01.02.03.04.A	B15	ccsbBroad304_99991
OAB01.02.03.04.A	B16	ccsbBroad304_00122
OAB01.02.03.04.A	B17	ccsbBroad304_00774
OAB01.02.03.04.A	B18	ccsbBroad304_99988
OAB01.02.03.04.A	B19	ccsbBroad304_02545
OAB01.02.03.04.A	B20	ccsbBroad304_01524
OAB01.02.03.04.A	B21	ccsbBroad304_11839
OAB01.02.03.04.A	B22	ccsbBroad304_02100
OAB01.02.03.04.A	B23	ccsbBroad304_11215
OAB01.02.03.04.A	B24	ccsbBroad304_10882
OAB01.02.03.04.A	C01	ccsbBroad304_08296
OAB01.02.03.04.A	C02	ccsbBroad304_02047
OAB01.02.03.04.A	C03	ccsbBroad304_13201
OAB01.02.03.04.A	C04	ccsbBroad304_07926
OAB01.02.03.04.A	C05	ccsbBroad304_06544
OAB01.02.03.04.A	C06	ccsbBroad304_05906
OAB01.02.03.04.A	C07	ccsbBroad304_06734
OAB01.02.03.04.A	C08	ccsbBroad304_12275
OAB01.02.03.04.A	C09	ccsbBroad304_09345
OAB01.02.03.04.A	C10	ccsbBroad304_01073
OAB01.02.03.04.A	C11	ccsbBroad304_15979
OAB01.02.03.04.A	C12	ccsbBroad304_07261
OAB01.02.03.04.A	C13	ccsbBroad304_01319
OAB01.02.03.04.A	C14	
OAB01.02.03.04.A	C15	ccsbBroad304_03994
OAB01.02.03.04.A	C16	ccsbBroad304_15499
OAB01.02.03.04.A	C17	ccsbBroad304_01250
OAB01.02.03.04.A	C18	ccsbBroad304_15787
OAB01.02.03.04.A	C19	ccsbBroad304_03232
OAB01.02.03.04.A	C20	ccsbBroad304_08110
OAB01.02.03.04.A	C21	ccsbBroad304_06174
OAB01.02.03.04.A	C22	ccsbBroad304_99985
OAB01.02.03.04.A	C23	ccsbBroad304_06864
OAB01.02.03.04.A	C24	ccsbBroad304_14268
OAB01.02.03.04.A	D01	ccsbBroad304_11704
OAB01.02.03.04.A	D02	ccsbBroad304_02464
OAB01.02.03.04.A	D03	ccsbBroad304_05324
OAB01.02.03.04.A	D04	ccsbBroad304_10232
OAB01.02.03.04.A	D05	ccsbBroad304_06952
OAB01.02.03.04.A	D06	ccsbBroad304_99994
OAB01.02.03.04.A	D07	ccsbBroad304_99985
OAB01.02.03.04.A	D08	ccsbBroad304_11320
OAB01.02.03.04.A	D09	ccsbBroad304_01509
OAB01.02.03.04.A	D10	ccsbBroad304_12242
OAB01.02.03.04.A	D11	ccsbBroad304_15397
OAB01.02.03.04.A	D12	ccsbBroad304_00079
OAB01.02.03.04.A	D13	ccsbBroad304_15827
OAB01.02.03.04.A	D14	ccsbBroad304_15447
OAB01.02.03.04.A	D15	ccsbBroad304_02189
