plate_map_name	well_position	broad_sample
OAA54.55.56.57.A	A01	ccsbBroad304_08903
OAA54.55.56.57.A	A02	ccsbBroad304_06504
OAA54.55.56.57.A	A03	ccsbBroad304_07634
OAA54.55.56.57.A	A04	ccsbBroad304_02899
OAA54.55.56.57.A	A05	
OAA54.55.56.57.A	A06	ccsbBroad304_13209
OAA54.55.56.57.A	A07	ccsbBroad304_03369
OAA54.55.56.57.A	A08	ccsbBroad304_12064
OAA54.55.56.57.A	A09	ccsbBroad304_12596
OAA54.55.56.57.A	A10	ccsbBroad304_15806
OAA54.55.56.57.A	A11	ccsbBroad304_12958
OAA54.55.56.57.A	A12	ccsbBroad304_07964
OAA54.55.56.57.A	A13	ccsbBroad304_08452
OAA54.55.56.57.A	A14	ccsbBroad304_07714
OAA54.55.56.57.A	A15	ccsbBroad304_09036
OAA54.55.56.57.A	A16	ccsbBroad304_03908
OAA54.55.56.57.A	A17	ccsbBroad304_12796
OAA54.55.56.57.A	A18	ccsbBroad304_00313
OAA54.55.56.57.A	A19	ccsbBroad304_01002
OAA54.55.56.57.A	A20	ccsbBroad304_15399
OAA54.55.56.57.A	A21	ccsbBroad304_10290
OAA54.55.56.57.A	A22	ccsbBroad304_04278
OAA54.55.56.57.A	A23	ccsbBroad304_02790
OAA54.55.56.57.A	A24	ccsbBroad304_11859
OAA54.55.56.57.A	B01	ccsbBroad304_02037
OAA54.55.56.57.A	B02	ccsbBroad304_01550
OAA54.55.56.57.A	B03	ccsbBroad304_03264
OAA54.55.56.57.A	B04	ccsbBroad304_03341
OAA54.55.56.57.A	B05	ccsbBroad304_99991
OAA54.55.56.57.A	B06	ccsbBroad304_00206
OAA54.55.56.57.A	B07	ccsbBroad304_00045
OAA54.55.56.57.A	B08	ccsbBroad304_12042
OAA54.55.56.57.A	B09	ccsbBroad304_02984
OAA54.55.56.57.A	B10	ccsbBroad304_09720
OAA54.55.56.57.A	B11	ccsbBroad304_09521
OAA54.55.56.57.A	B12	ccsbBroad304_02814
