plate_map_name	well_position	broad_sample
OAA50.51.52.53.A	A01	ccsbBroad304_12365
OAA50.51.52.53.A	A02	ccsbBroad304_11770
OAA50.51.52.53.A	A03	ccsbBroad304_02246
OAA50.51.52.53.A	A04	ccsbBroad304_04562
OAA50.51.52.53.A	A05	ccsbBroad304_11750
OAA50.51.52.53.A	A06	ccsbBroad304_05980
OAA50.51.52.53.A	A07	ccsbBroad304_09585
OAA50.51.52.53.A	A08	ccsbBroad304_10736
OAA50.51.52.53.A	A09	ccsbBroad304_00345
OAA50.51.52.53.A	A10	ccsbBroad304_02213
OAA50.51.52.53.A	A11	ccsbBroad304_02524
OAA50.51.52.53.A	A12	ccsbBroad304_15846
OAA50.51.52.53.A	A13	ccsbBroad304_03074
OAA50.51.52.53.A	A14	ccsbBroad304_03061
OAA50.51.52.53.A	A15	ccsbBroad304_08021
OAA50.51.52.53.A	A16	ccsbBroad304_00138
OAA50.51.52.53.A	A17	ccsbBroad304_01697
OAA50.51.52.53.A	A18	ccsbBroad304_00444
OAA50.51.52.53.A	A19	ccsbBroad304_00586
OAA50.51.52.53.A	A20	ccsbBroad304_02860
OAA50.51.52.53.A	A21	ccsbBroad304_03297
OAA50.51.52.53.A	A22	ccsbBroad304_15571
OAA50.51.52.53.A	A23	ccsbBroad304_07235
OAA50.51.52.53.A	A24	ccsbBroad304_06143
OAA50.51.52.53.A	B01	ccsbBroad304_00307
OAA50.51.52.53.A	B02	ccsbBroad304_14223
OAA50.51.52.53.A	B03	ccsbBroad304_10776
OAA50.51.52.53.A	B04	ccsbBroad304_13437
OAA50.51.52.53.A	B05	ccsbBroad304_06029
OAA50.51.52.53.A	B06	ccsbBroad304_02974
OAA50.51.52.53.A	B07	ccsbBroad304_12490
OAA50.51.52.53.A	B08	ccsbBroad304_09218
OAA50.51.52.53.A	B09	ccsbBroad304_00959
OAA50.51.52.53.A	B10	ccsbBroad304_08219
OAA50.51.52.53.A	B11	ccsbBroad304_02808
OAA50.51.52.53.A	B12	ccsbBroad304_15868
OAA50.51.52.53.A	B13	ccsbBroad304_01881
OAA50.51.52.53.A	B14	ccsbBroad304_08724
OAA50.51.52.53.A	B15	ccsbBroad304_02426
OAA50.51.52.53.A	B16	ccsbBroad304_06376
OAA50.51.52.53.A	B17	ccsbBroad304_06228
OAA50.51.52.53.A	B18	ccsbBroad304_07856
OAA50.51.52.53.A	B19	ccsbBroad304_09264
OAA50.51.52.53.A	B20	ccsbBroad304_00766
OAA50.51.52.53.A	B21	ccsbBroad304_00858
OAA50.51.52.53.A	B22	ccsbBroad304_04204
OAA50.51.52.53.A	B23	ccsbBroad304_01843
OAA50.51.52.53.A	B24	ccsbBroad304_05959
OAA50.51.52.53.A	C01	ccsbBroad304_14310
OAA50.51.52.53.A	C02	ccsbBroad304_06331
OAA50.51.52.53.A	C03	ccsbBroad304_14365
OAA50.51.52.53.A	C04	ccsbBroad304_99988
OAA50.51.52.53.A	C05	ccsbBroad304_14138
OAA50.51.52.53.A	C06	ccsbBroad304_01324
OAA50.51.52.53.A	C07	ccsbBroad304_14318
OAA50.51.52.53.A	C08	ccsbBroad304_04045
OAA50.51.52.53.A	C09	ccsbBroad304_04527
OAA50.51.52.53.A	C10	ccsbBroad304_03031
OAA50.51.52.53.A	C11	
OAA50.51.52.53.A	C12	ccsbBroad304_07734
OAA50.51.52.53.A	C13	ccsbBroad304_08904
OAA50.51.52.53.A	C14	ccsbBroad304_00476
OAA50.51.52.53.A	C15	ccsbBroad304_01423
OAA50.51.52.53.A	C16	ccsbBroad304_06619
OAA50.51.52.53.A	C17	ccsbBroad304_08885
OAA50.51.52.53.A	C18	ccsbBroad304_01350
OAA50.51.52.53.A	C19	ccsbBroad304_06810
OAA50.51.52.53.A	C20	ccsbBroad304_08315
OAA50.51.52.53.A	C21	ccsbBroad304_01033
OAA50.51.52.53.A	C22	ccsbBroad304_09044
OAA50.51.52.53.A	C23	ccsbBroad304_07287
OAA50.51.52.53.A	C24	ccsbBroad304_13055
OAA50.51.52.53.A	D01	ccsbBroad304_01235
OAA50.51.52.53.A	D02	ccsbBroad304_99994
OAA50.51.52.53.A	D03	ccsbBroad304_01385
OAA50.51.52.53.A	D04	ccsbBroad304_00099
OAA50.51.52.53.A	D05	ccsbBroad304_00768
OAA50.51.52.53.A	D06	ccsbBroad304_02817
OAA50.51.52.53.A	D07	ccsbBroad304_01569
OAA50.51.52.53.A	D08	BAD CONSTRUCT
OAA50.51.52.53.A	D09	ccsbBroad304_07918
OAA50.51.52.53.A	D10	ccsbBroad304_06482
OAA50.51.52.53.A	D11	ccsbBroad304_02654
OAA50.51.52.53.A	D12	ccsbBroad304_06722
OAA50.51.52.53.A	D13	ccsbBroad304_05971
OAA50.51.52.53.A	D14	ccsbBroad304_01627
OAA50.51.52.53.A	D15	ccsbBroad304_00573
OAA50.51.52.53.A	D16	ccsbBroad304_09075
OAA50.51.52.53.A	D17	
OAA50.51.52.53.A	D18	ccsbBroad304_01289
OAA50.51.52.53.A	D19	ccsbBroad304_08892
OAA50.51.52.53.A	D20	ccsbBroad304_03106
OAA50.51.52.53.A	D21	ccsbBroad304_00776
OAA50.51.52.53.A	D22	ccsbBroad304_03640
OAA50.51.52.53.A	D23	ccsbBroad304_03174
OAA50.51.52.53.A	D24	ccsbBroad304_99991
OAA50.51.52.53.A	E01	ccsbBroad304_07630
OAA50.51.52.53.A	E02	ccsbBroad304_04206
OAA50.51.52.53.A	E03	ccsbBroad304_10626
OAA50.51.52.53.A	E04	ccsbBroad304_03921
OAA50.51.52.53.A	E05	ccsbBroad304_08335
OAA50.51.52.53.A	E06	ccsbBroad304_11807
OAA50.51.52.53.A	E07	ccsbBroad304_07186
OAA50.51.52.53.A	E08	ccsbBroad304_08484
OAA50.51.52.53.A	E09	ccsbBroad304_11267
OAA50.51.52.53.A	E10	ccsbBroad304_04012
OAA50.51.52.53.A	E11	ccsbBroad304_04026
OAA50.51.52.53.A	E12	
OAA50.51.52.53.A	E13	ccsbBroad304_04003
OAA50.51.52.53.A	E14	ccsbBroad304_07382
OAA50.51.52.53.A	E15	ccsbBroad304_01071
OAA50.51.52.53.A	E16	ccsbBroad304_12951
OAA50.51.52.53.A	E17	ccsbBroad304_11100
OAA50.51.52.53.A	E18	ccsbBroad304_02000
OAA50.51.52.53.A	E19	ccsbBroad304_09397
OAA50.51.52.53.A	E20	ccsbBroad304_11052
OAA50.51.52.53.A	E21	ccsbBroad304_05856
OAA50.51.52.53.A	E22	ccsbBroad304_03552
OAA50.51.52.53.A	E23	ccsbBroad304_07236
OAA50.51.52.53.A	E24	ccsbBroad304_11735
OAA50.51.52.53.A	F01	ccsbBroad304_12542
OAA50.51.52.53.A	F02	
OAA50.51.52.53.A	F03	ccsbBroad304_06698
OAA50.51.52.53.A	F04	ccsbBroad304_07578
OAA50.51.52.53.A	F05	ccsbBroad304_00624
OAA50.51.52.53.A	F06	ccsbBroad304_15462
OAA50.51.52.53.A	F07	ccsbBroad304_08230
OAA50.51.52.53.A	F08	ccsbBroad304_06123
OAA50.51.52.53.A	F09	ccsbBroad304_99988
OAA50.51.52.53.A	F10	ccsbBroad304_00834
OAA50.51.52.53.A	F11	ccsbBroad304_07410
OAA50.51.52.53.A	F12	ccsbBroad304_03611
OAA50.51.52.53.A	F13	ccsbBroad304_08462
OAA50.51.52.53.A	F14	ccsbBroad304_03127
OAA50.51.52.53.A	F15	ccsbBroad304_11112
OAA50.51.52.53.A	F16	ccsbBroad304_10832
OAA50.51.52.53.A	F17	ccsbBroad304_02200
OAA50.51.52.53.A	F18	ccsbBroad304_01932
OAA50.51.52.53.A	F19	ccsbBroad304_07629
OAA50.51.52.53.A	F20	ccsbBroad304_01253
OAA50.51.52.53.A	F21	ccsbBroad304_99985
OAA50.51.52.53.A	F22	ccsbBroad304_03455
OAA50.51.52.53.A	F23	ccsbBroad304_05407
OAA50.51.52.53.A	F24	ccsbBroad304_09836
OAA50.51.52.53.A	G01	ccsbBroad304_06758
OAA50.51.52.53.A	G02	ccsbBroad304_06911
OAA50.51.52.53.A	G03	ccsbBroad304_02966
OAA50.51.52.53.A	G04	ccsbBroad304_10975
OAA50.51.52.53.A	G05	ccsbBroad304_11256
OAA50.51.52.53.A	G06	ccsbBroad304_02277
OAA50.51.52.53.A	G07	ccsbBroad304_02677
OAA50.51.52.53.A	G08	ccsbBroad304_11875
OAA50.51.52.53.A	G09	ccsbBroad304_99994
OAA50.51.52.53.A	G10	ccsbBroad304_02612
OAA50.51.52.53.A	G11	ccsbBroad304_15854
OAA50.51.52.53.A	G12	ccsbBroad304_02952
OAA50.51.52.53.A	G13	ccsbBroad304_12509
OAA50.51.52.53.A	G14	ccsbBroad304_06459
OAA50.51.52.53.A	G15	ccsbBroad304_08270
OAA50.51.52.53.A	G16	ccsbBroad304_99994
OAA50.51.52.53.A	G17	ccsbBroad304_08913
OAA50.51.52.53.A	G18	ccsbBroad304_06051
OAA50.51.52.53.A	G19	ccsbBroad304_04592
OAA50.51.52.53.A	G20	ccsbBroad304_01357
OAA50.51.52.53.A	G21	ccsbBroad304_02660
OAA50.51.52.53.A	G22	ccsbBroad304_03528
OAA50.51.52.53.A	G23	ccsbBroad304_00100
OAA50.51.52.53.A	G24	ccsbBroad304_01193
OAA50.51.52.53.A	H01	ccsbBroad304_99991
OAA50.51.52.53.A	H02	ccsbBroad304_13202
OAA50.51.52.53.A	H03	ccsbBroad304_08437
OAA50.51.52.53.A	H04	ccsbBroad304_13877
OAA50.51.52.53.A	H05	ccsbBroad304_03995
OAA50.51.52.53.A	H06	ccsbBroad304_04835
OAA50.51.52.53.A	H07	ccsbBroad304_99994
OAA50.51.52.53.A	H08	ccsbBroad304_08920
OAA50.51.52.53.A	H09	ccsbBroad304_12642
OAA50.51.52.53.A	H10	ccsbBroad304_03920
OAA50.51.52.53.A	H11	ccsbBroad304_02448
OAA50.51.52.53.A	H12	ccsbBroad304_05143
OAA50.51.52.53.A	H13	ccsbBroad304_09105
OAA50.51.52.53.A	H14	ccsbBroad304_12639
OAA50.51.52.53.A	H15	ccsbBroad304_02596
OAA50.51.52.53.A	H16	ccsbBroad304_00328
OAA50.51.52.53.A	H17	ccsbBroad304_11096
OAA50.51.52.53.A	H18	ccsbBroad304_03009
OAA50.51.52.53.A	H19	ccsbBroad304_03265
OAA50.51.52.53.A	H20	ccsbBroad304_08273
OAA50.51.52.53.A	H21	ccsbBroad304_07912
OAA50.51.52.53.A	H22	ccsbBroad304_06183
OAA50.51.52.53.A	H23	ccsbBroad304_02756
OAA50.51.52.53.A	H24	ccsbBroad304_07124
OAA50.51.52.53.A	I01	ccsbBroad304_11869
OAA50.51.52.53.A	I02	ccsbBroad304_02249
OAA50.51.52.53.A	I03	
OAA50.51.52.53.A	I04	ccsbBroad304_00847
OAA50.51.52.53.A	I05	ccsbBroad304_09203
OAA50.51.52.53.A	I06	ccsbBroad304_03064
OAA50.51.52.53.A	I07	ccsbBroad304_12106
OAA50.51.52.53.A	I08	ccsbBroad304_11669
OAA50.51.52.53.A	I09	ccsbBroad304_03363
OAA50.51.52.53.A	I10	ccsbBroad304_15452
OAA50.51.52.53.A	I11	ccsbBroad304_00646
OAA50.51.52.53.A	I12	ccsbBroad304_08870
OAA50.51.52.53.A	I13	ccsbBroad304_13038
OAA50.51.52.53.A	I14	ccsbBroad304_12239
OAA50.51.52.53.A	I15	ccsbBroad304_01252
OAA50.51.52.53.A	I16	ccsbBroad304_02940
OAA50.51.52.53.A	I17	ccsbBroad304_11300
OAA50.51.52.53.A	I18	ccsbBroad304_04440
OAA50.51.52.53.A	I19	ccsbBroad304_12130
OAA50.51.52.53.A	I20	ccsbBroad304_06675
OAA50.51.52.53.A	I21	ccsbBroad304_03691
OAA50.51.52.53.A	I22	ccsbBroad304_00714
OAA50.51.52.53.A	I23	ccsbBroad304_00836
OAA50.51.52.53.A	I24	ccsbBroad304_01192
OAA50.51.52.53.A	J01	ccsbBroad304_16161
OAA50.51.52.53.A	J02	ccsbBroad304_03381
OAA50.51.52.53.A	J03	ccsbBroad304_10441
OAA50.51.52.53.A	J04	ccsbBroad304_04317
OAA50.51.52.53.A	J05	ccsbBroad304_02785
OAA50.51.52.53.A	J06	ccsbBroad304_03374
OAA50.51.52.53.A	J07	ccsbBroad304_02415
OAA50.51.52.53.A	J08	ccsbBroad304_08540
OAA50.51.52.53.A	J09	ccsbBroad304_05936
OAA50.51.52.53.A	J10	ccsbBroad304_00898
OAA50.51.52.53.A	J11	ccsbBroad304_11808
OAA50.51.52.53.A	J12	ccsbBroad304_05945
OAA50.51.52.53.A	J13	ccsbBroad304_01396
OAA50.51.52.53.A	J14	
OAA50.51.52.53.A	J15	ccsbBroad304_01725
OAA50.51.52.53.A	J16	ccsbBroad304_10907
OAA50.51.52.53.A	J17	ccsbBroad304_05845
OAA50.51.52.53.A	J18	ccsbBroad304_07233
OAA50.51.52.53.A	J19	ccsbBroad304_01620
OAA50.51.52.53.A	J20	ccsbBroad304_10438
OAA50.51.52.53.A	J21	ccsbBroad304_07576
OAA50.51.52.53.A	J22	ccsbBroad304_14175
OAA50.51.52.53.A	J23	ccsbBroad304_08354
OAA50.51.52.53.A	J24	ccsbBroad304_08433
OAA50.51.52.53.A	K01	ccsbBroad304_09891
OAA50.51.52.53.A	K02	ccsbBroad304_00028
OAA50.51.52.53.A	K03	ccsbBroad304_13668
OAA50.51.52.53.A	K04	ccsbBroad304_12792
OAA50.51.52.53.A	K05	ccsbBroad304_99988
OAA50.51.52.53.A	K06	ccsbBroad304_11634
OAA50.51.52.53.A	K07	ccsbBroad304_07001
OAA50.51.52.53.A	K08	ccsbBroad304_05251
OAA50.51.52.53.A	K09	ccsbBroad304_10243
OAA50.51.52.53.A	K10	ccsbBroad304_03320
OAA50.51.52.53.A	K11	ccsbBroad304_12537
OAA50.51.52.53.A	K12	ccsbBroad304_03976
OAA50.51.52.53.A	K13	ccsbBroad304_15793
OAA50.51.52.53.A	K14	ccsbBroad304_11747
OAA50.51.52.53.A	K15	ccsbBroad304_11908
OAA50.51.52.53.A	K16	ccsbBroad304_00422
OAA50.51.52.53.A	K17	ccsbBroad304_00146
OAA50.51.52.53.A	K18	ccsbBroad304_10083
OAA50.51.52.53.A	K19	ccsbBroad304_15878
OAA50.51.52.53.A	K20	ccsbBroad304_06235
OAA50.51.52.53.A	K21	ccsbBroad304_00443
OAA50.51.52.53.A	K22	ccsbBroad304_01183
OAA50.51.52.53.A	K23	ccsbBroad304_11783
OAA50.51.52.53.A	K24	ccsbBroad304_99991
OAA50.51.52.53.A	L01	ccsbBroad304_06969
OAA50.51.52.53.A	L02	ccsbBroad304_15877
OAA50.51.52.53.A	L03	ccsbBroad304_01032
OAA50.51.52.53.A	L04	ccsbBroad304_06288
OAA50.51.52.53.A	L05	ccsbBroad304_13482
OAA50.51.52.53.A	L06	ccsbBroad304_01195
OAA50.51.52.53.A	L07	ccsbBroad304_12665
OAA50.51.52.53.A	L08	ccsbBroad304_06808
OAA50.51.52.53.A	L09	ccsbBroad304_12844
OAA50.51.52.53.A	L10	ccsbBroad304_07277
OAA50.51.52.53.A	L11	ccsbBroad304_03225
OAA50.51.52.53.A	L12	ccsbBroad304_06154
OAA50.51.52.53.A	L13	ccsbBroad304_02905
OAA50.51.52.53.A	L14	ccsbBroad304_09394
OAA50.51.52.53.A	L15	ccsbBroad304_02333
OAA50.51.52.53.A	L16	ccsbBroad304_06251
OAA50.51.52.53.A	L17	ccsbBroad304_04297
OAA50.51.52.53.A	L18	ccsbBroad304_99985
OAA50.51.52.53.A	L19	ccsbBroad304_09240
OAA50.51.52.53.A	L20	ccsbBroad304_15911
OAA50.51.52.53.A	L21	ccsbBroad304_08114
OAA50.51.52.53.A	L22	ccsbBroad304_06318
OAA50.51.52.53.A	L23	ccsbBroad304_00550
OAA50.51.52.53.A	L24	ccsbBroad304_07321
OAA50.51.52.53.A	M01	ccsbBroad304_02986
OAA50.51.52.53.A	M02	ccsbBroad304_12534
OAA50.51.52.53.A	M03	ccsbBroad304_99985
