plate_map_name	well_position	broad_sample
OAA67.68.69.70.A	A01	ccsbBroad304_00979
OAA67.68.69.70.A	A02	ccsbBroad304_15960
OAA67.68.69.70.A	A03	ccsbBroad304_09445
OAA67.68.69.70.A	A04	ccsbBroad304_12107
OAA67.68.69.70.A	A05	ccsbBroad304_11183
OAA67.68.69.70.A	A06	ccsbBroad304_02704
OAA67.68.69.70.A	A07	ccsbBroad304_00340
OAA67.68.69.70.A	A08	ccsbBroad304_16056
OAA67.68.69.70.A	A09	ccsbBroad304_05098
OAA67.68.69.70.A	A10	ccsbBroad304_12981
OAA67.68.69.70.A	A11	ccsbBroad304_07726
OAA67.68.69.70.A	A12	ccsbBroad304_00002
OAA67.68.69.70.A	A13	ccsbBroad304_01658
OAA67.68.69.70.A	A14	ccsbBroad304_09259
OAA67.68.69.70.A	A15	ccsbBroad304_05743
OAA67.68.69.70.A	A16	ccsbBroad304_00848
OAA67.68.69.70.A	A17	ccsbBroad304_05448
OAA67.68.69.70.A	A18	ccsbBroad304_04412
OAA67.68.69.70.A	A19	ccsbBroad304_01422
OAA67.68.69.70.A	A20	ccsbBroad304_13824
OAA67.68.69.70.A	A21	ccsbBroad304_01111
OAA67.68.69.70.A	A22	ccsbBroad304_12747
OAA67.68.69.70.A	A23	ccsbBroad304_03395
OAA67.68.69.70.A	A24	ccsbBroad304_08210
OAA67.68.69.70.A	B01	ccsbBroad304_11238
OAA67.68.69.70.A	B02	ccsbBroad304_03553
OAA67.68.69.70.A	B03	ccsbBroad304_12075
OAA67.68.69.70.A	B04	ccsbBroad304_00903
OAA67.68.69.70.A	B05	ccsbBroad304_13561
OAA67.68.69.70.A	B06	ccsbBroad304_04215
OAA67.68.69.70.A	B07	ccsbBroad304_09293
OAA67.68.69.70.A	B08	ccsbBroad304_05183
OAA67.68.69.70.A	B09	ccsbBroad304_13390
OAA67.68.69.70.A	B10	ccsbBroad304_13150
OAA67.68.69.70.A	B11	ccsbBroad304_08556
OAA67.68.69.70.A	B12	ccsbBroad304_03847
OAA67.68.69.70.A	B13	ccsbBroad304_15426
OAA67.68.69.70.A	B14	ccsbBroad304_09685
OAA67.68.69.70.A	B15	ccsbBroad304_07097
OAA67.68.69.70.A	B16	ccsbBroad304_07056
OAA67.68.69.70.A	B17	ccsbBroad304_09155
OAA67.68.69.70.A	B18	ccsbBroad304_05803
OAA67.68.69.70.A	B19	
OAA67.68.69.70.A	B20	ccsbBroad304_04603
OAA67.68.69.70.A	B21	ccsbBroad304_03072
OAA67.68.69.70.A	B22	ccsbBroad304_07407
