plate_map_name	well_position	broad_sample
OAA58.60.61.62.A	A01	ccsbBroad304_03407
OAA58.60.61.62.A	A02	ccsbBroad304_01121
OAA58.60.61.62.A	A03	ccsbBroad304_02430
OAA58.60.61.62.A	A04	ccsbBroad304_01482
OAA58.60.61.62.A	A05	ccsbBroad304_02248
OAA58.60.61.62.A	A06	ccsbBroad304_04667
OAA58.60.61.62.A	A07	ccsbBroad304_09184
OAA58.60.61.62.A	A08	ccsbBroad304_07724
OAA58.60.61.62.A	A09	ccsbBroad304_08426
OAA58.60.61.62.A	A10	ccsbBroad304_02717
OAA58.60.61.62.A	A11	ccsbBroad304_15477
OAA58.60.61.62.A	A12	ccsbBroad304_06804
OAA58.60.61.62.A	A13	ccsbBroad304_12627
OAA58.60.61.62.A	A14	ccsbBroad304_07720
OAA58.60.61.62.A	A15	ccsbBroad304_02118
OAA58.60.61.62.A	A16	ccsbBroad304_09174
OAA58.60.61.62.A	A17	ccsbBroad304_03390
OAA58.60.61.62.A	A18	ccsbBroad304_04375
OAA58.60.61.62.A	A19	ccsbBroad304_07199
OAA58.60.61.62.A	A20	ccsbBroad304_01332
OAA58.60.61.62.A	A21	ccsbBroad304_12955
OAA58.60.61.62.A	A22	ccsbBroad304_05913
OAA58.60.61.62.A	A23	ccsbBroad304_11553
OAA58.60.61.62.A	A24	ccsbBroad304_10823
OAA58.60.61.62.A	B01	ccsbBroad304_05839
OAA58.60.61.62.A	B02	ccsbBroad304_12635
OAA58.60.61.62.A	B03	ccsbBroad304_15861
OAA58.60.61.62.A	B04	BAD CONSTRUCT
OAA58.60.61.62.A	B05	ccsbBroad304_10523
OAA58.60.61.62.A	B06	ccsbBroad304_03758
OAA58.60.61.62.A	B07	ccsbBroad304_11195
OAA58.60.61.62.A	B08	BAD CONSTRUCT
OAA58.60.61.62.A	B09	ccsbBroad304_10592
OAA58.60.61.62.A	B10	ccsbBroad304_08171
OAA58.60.61.62.A	B11	ccsbBroad304_03677
OAA58.60.61.62.A	B12	
OAA58.60.61.62.A	B13	ccsbBroad304_10261
OAA58.60.61.62.A	B14	ccsbBroad304_10576
OAA58.60.61.62.A	B15	ccsbBroad304_13564
OAA58.60.61.62.A	B16	ccsbBroad304_16168
OAA58.60.61.62.A	B17	ccsbBroad304_13804
OAA58.60.61.62.A	B18	ccsbBroad304_12114
OAA58.60.61.62.A	B19	ccsbBroad304_13560
OAA58.60.61.62.A	B20	ccsbBroad304_99991
OAA58.60.61.62.A	B21	ccsbBroad304_05736
OAA58.60.61.62.A	B22	ccsbBroad304_03986
OAA58.60.61.62.A	B23	ccsbBroad304_12072
OAA58.60.61.62.A	B24	ccsbBroad304_05335
OAA58.60.61.62.A	C01	ccsbBroad304_08154
OAA58.60.61.62.A	C02	ccsbBroad304_04226
OAA58.60.61.62.A	C03	ccsbBroad304_03816
OAA58.60.61.62.A	C04	ccsbBroad304_01599
OAA58.60.61.62.A	C05	ccsbBroad304_08719
OAA58.60.61.62.A	C06	ccsbBroad304_03056
OAA58.60.61.62.A	C07	ccsbBroad304_10686
OAA58.60.61.62.A	C08	ccsbBroad304_04266
OAA58.60.61.62.A	C09	ccsbBroad304_08331
OAA58.60.61.62.A	C10	ccsbBroad304_11466
OAA58.60.61.62.A	C11	ccsbBroad304_99994
OAA58.60.61.62.A	C12	ccsbBroad304_06806
OAA58.60.61.62.A	C13	ccsbBroad304_13790
OAA58.60.61.62.A	C14	ccsbBroad304_08524
OAA58.60.61.62.A	C15	ccsbBroad304_06846
OAA58.60.61.62.A	C16	ccsbBroad304_12889
OAA58.60.61.62.A	C17	ccsbBroad304_10820
