plate_map_name	well_position	broad_sample
OAB09.10.11.12.A	A01	ccsbBroad304_04478
OAB09.10.11.12.A	A02	ccsbBroad304_13203
OAB09.10.11.12.A	A03	ccsbBroad304_03441
OAB09.10.11.12.A	A04	ccsbBroad304_12753
OAB09.10.11.12.A	A05	ccsbBroad304_03987
OAB09.10.11.12.A	A06	ccsbBroad304_16023
OAB09.10.11.12.A	A07	ccsbBroad304_04916
OAB09.10.11.12.A	A08	ccsbBroad304_99988
OAB09.10.11.12.A	A09	ccsbBroad304_14296
OAB09.10.11.12.A	A10	ccsbBroad304_16030
OAB09.10.11.12.A	A11	ccsbBroad304_99985
OAB09.10.11.12.A	A12	ccsbBroad304_09169
OAB09.10.11.12.A	A13	ccsbBroad304_06007
OAB09.10.11.12.A	A14	ccsbBroad304_13739
OAB09.10.11.12.A	A15	ccsbBroad304_01922
OAB09.10.11.12.A	A16	ccsbBroad304_09837
OAB09.10.11.12.A	A17	ccsbBroad304_12471
OAB09.10.11.12.A	A18	ccsbBroad304_10115
OAB09.10.11.12.A	A19	ccsbBroad304_04898
OAB09.10.11.12.A	A20	ccsbBroad304_05660
OAB09.10.11.12.A	A21	ccsbBroad304_00559
OAB09.10.11.12.A	A22	ccsbBroad304_11213
OAB09.10.11.12.A	A23	ccsbBroad304_06280
OAB09.10.11.12.A	A24	ccsbBroad304_09591
OAB09.10.11.12.A	B01	ccsbBroad304_08668
OAB09.10.11.12.A	B02	ccsbBroad304_11673
OAB09.10.11.12.A	B03	ccsbBroad304_11761
OAB09.10.11.12.A	B04	ccsbBroad304_12779
OAB09.10.11.12.A	B05	ccsbBroad304_15963
OAB09.10.11.12.A	B06	ccsbBroad304_99991
OAB09.10.11.12.A	B07	ccsbBroad304_15770
OAB09.10.11.12.A	B08	ccsbBroad304_08796
OAB09.10.11.12.A	B09	ccsbBroad304_00013
OAB09.10.11.12.A	B10	ccsbBroad304_00838
OAB09.10.11.12.A	B11	ccsbBroad304_12098
OAB09.10.11.12.A	B12	ccsbBroad304_06465
OAB09.10.11.12.A	B13	ccsbBroad304_09388
OAB09.10.11.12.A	B14	ccsbBroad304_08609
OAB09.10.11.12.A	B15	ccsbBroad304_07123
OAB09.10.11.12.A	B16	ccsbBroad304_15579
OAB09.10.11.12.A	B17	ccsbBroad304_00091
OAB09.10.11.12.A	B18	ccsbBroad304_13425
OAB09.10.11.12.A	B19	ccsbBroad304_07011
OAB09.10.11.12.A	B20	ccsbBroad304_99985
OAB09.10.11.12.A	B21	ccsbBroad304_99991
OAB09.10.11.12.A	B22	ccsbBroad304_03924
OAB09.10.11.12.A	B23	ccsbBroad304_08134
OAB09.10.11.12.A	B24	ccsbBroad304_10887
OAB09.10.11.12.A	C01	ccsbBroad304_07639
OAB09.10.11.12.A	C02	ccsbBroad304_04851
OAB09.10.11.12.A	C03	ccsbBroad304_06542
OAB09.10.11.12.A	C04	ccsbBroad304_13567
OAB09.10.11.12.A	C05	ccsbBroad304_11249
OAB09.10.11.12.A	C06	ccsbBroad304_11045
OAB09.10.11.12.A	C07	
OAB09.10.11.12.A	C08	ccsbBroad304_05778
OAB09.10.11.12.A	C09	ccsbBroad304_05853
OAB09.10.11.12.A	C10	BAD CONSTRUCT
OAB09.10.11.12.A	C11	ccsbBroad304_11080
OAB09.10.11.12.A	C12	ccsbBroad304_07770
OAB09.10.11.12.A	C13	ccsbBroad304_02295
OAB09.10.11.12.A	C14	ccsbBroad304_04414
OAB09.10.11.12.A	C15	ccsbBroad304_03029
OAB09.10.11.12.A	C16	ccsbBroad304_01308
OAB09.10.11.12.A	C17	ccsbBroad304_12113
OAB09.10.11.12.A	C18	ccsbBroad304_06925
OAB09.10.11.12.A	C19	ccsbBroad304_99994
OAB09.10.11.12.A	C20	ccsbBroad304_99991
OAB09.10.11.12.A	C21	ccsbBroad304_06328
