plate_map_name	well_position	broad_sample
OAA33.34.35.36.A	A01	ccsbBroad304_00922
OAA33.34.35.36.A	A02	ccsbBroad304_08866
OAA33.34.35.36.A	A03	ccsbBroad304_99994
OAA33.34.35.36.A	A04	ccsbBroad304_01383
OAA33.34.35.36.A	A05	ccsbBroad304_02437
OAA33.34.35.36.A	A06	ccsbBroad304_06343
OAA33.34.35.36.A	A07	ccsbBroad304_05954
OAA33.34.35.36.A	A08	ccsbBroad304_02921
OAA33.34.35.36.A	A09	ccsbBroad304_08566
OAA33.34.35.36.A	A10	ccsbBroad304_15567
OAA33.34.35.36.A	A11	ccsbBroad304_07249
OAA33.34.35.36.A	A12	ccsbBroad304_05877
OAA33.34.35.36.A	A13	ccsbBroad304_10702
OAA33.34.35.36.A	A14	ccsbBroad304_15387
OAA33.34.35.36.A	A15	ccsbBroad304_06781
OAA33.34.35.36.A	A16	ccsbBroad304_08859
OAA33.34.35.36.A	A17	ccsbBroad304_12894
OAA33.34.35.36.A	A18	ccsbBroad304_14202
OAA33.34.35.36.A	A19	ccsbBroad304_03564
OAA33.34.35.36.A	A20	ccsbBroad304_03832
OAA33.34.35.36.A	A21	ccsbBroad304_16091
OAA33.34.35.36.A	A22	ccsbBroad304_06315
OAA33.34.35.36.A	A23	ccsbBroad304_15385
OAA33.34.35.36.A	A24	ccsbBroad304_07839
OAA33.34.35.36.A	B01	
OAA33.34.35.36.A	B02	ccsbBroad304_00458
OAA33.34.35.36.A	B03	ccsbBroad304_09771
OAA33.34.35.36.A	B04	
OAA33.34.35.36.A	B05	ccsbBroad304_99985
OAA33.34.35.36.A	B06	ccsbBroad304_07592
OAA33.34.35.36.A	B07	ccsbBroad304_01198
OAA33.34.35.36.A	B08	ccsbBroad304_13516
OAA33.34.35.36.A	B09	ccsbBroad304_03262
OAA33.34.35.36.A	B10	ccsbBroad304_08946
OAA33.34.35.36.A	B11	ccsbBroad304_04209
OAA33.34.35.36.A	B12	ccsbBroad304_07348
