plate_map_name	well_position	broad_sample
OAA37.38.39.40.A	A01	ccsbBroad304_04685
OAA37.38.39.40.A	A02	ccsbBroad304_15970
OAA37.38.39.40.A	A03	ccsbBroad304_06939
OAA37.38.39.40.A	A04	ccsbBroad304_12427
OAA37.38.39.40.A	A05	ccsbBroad304_11506
OAA37.38.39.40.A	A06	ccsbBroad304_12438
OAA37.38.39.40.A	A07	ccsbBroad304_14252
OAA37.38.39.40.A	A08	ccsbBroad304_06922
OAA37.38.39.40.A	A09	ccsbBroad304_11819
OAA37.38.39.40.A	A10	ccsbBroad304_99994
OAA37.38.39.40.A	A11	ccsbBroad304_09739
OAA37.38.39.40.A	A12	ccsbBroad304_00436
OAA37.38.39.40.A	A13	BAD CONSTRUCT
OAA37.38.39.40.A	A14	ccsbBroad304_07469
OAA37.38.39.40.A	A15	ccsbBroad304_12505
OAA37.38.39.40.A	A16	ccsbBroad304_03742
OAA37.38.39.40.A	A17	ccsbBroad304_10906
OAA37.38.39.40.A	A18	BAD CONSTRUCT
OAA37.38.39.40.A	A19	ccsbBroad304_13829
OAA37.38.39.40.A	A20	ccsbBroad304_06708
OAA37.38.39.40.A	A21	ccsbBroad304_04371
OAA37.38.39.40.A	A22	ccsbBroad304_01904
OAA37.38.39.40.A	A23	ccsbBroad304_07220
OAA37.38.39.40.A	A24	ccsbBroad304_07902
OAA37.38.39.40.A	B01	ccsbBroad304_10423
OAA37.38.39.40.A	B02	ccsbBroad304_04558
OAA37.38.39.40.A	B03	ccsbBroad304_03013
OAA37.38.39.40.A	B04	ccsbBroad304_00072
OAA37.38.39.40.A	B05	ccsbBroad304_07248
OAA37.38.39.40.A	B06	ccsbBroad304_11573
OAA37.38.39.40.A	B07	ccsbBroad304_02925
OAA37.38.39.40.A	B08	ccsbBroad304_07721
OAA37.38.39.40.A	B09	ccsbBroad304_05114
OAA37.38.39.40.A	B10	ccsbBroad304_13954
OAA37.38.39.40.A	B11	ccsbBroad304_07577
OAA37.38.39.40.A	B12	ccsbBroad304_15549
OAA37.38.39.40.A	B13	ccsbBroad304_03978
OAA37.38.39.40.A	B14	ccsbBroad304_03220
OAA37.38.39.40.A	B15	ccsbBroad304_08756
OAA37.38.39.40.A	B16	ccsbBroad304_02383
OAA37.38.39.40.A	B17	ccsbBroad304_01728
OAA37.38.39.40.A	B18	ccsbBroad304_02540
OAA37.38.39.40.A	B19	ccsbBroad304_07614
OAA37.38.39.40.A	B20	ccsbBroad304_14100
OAA37.38.39.40.A	B21	BAD CONSTRUCT
OAA37.38.39.40.A	B22	ccsbBroad304_11496
OAA37.38.39.40.A	B23	BAD CONSTRUCT
OAA37.38.39.40.A	B24	ccsbBroad304_07306
OAA37.38.39.40.A	C01	ccsbBroad304_09799
OAA37.38.39.40.A	C02	ccsbBroad304_07463
OAA37.38.39.40.A	C03	ccsbBroad304_02418
OAA37.38.39.40.A	C04	ccsbBroad304_14392
OAA37.38.39.40.A	C05	ccsbBroad304_09141
OAA37.38.39.40.A	C06	ccsbBroad304_02453
OAA37.38.39.40.A	C07	ccsbBroad304_06880
OAA37.38.39.40.A	C08	ccsbBroad304_02519
OAA37.38.39.40.A	C09	ccsbBroad304_13901
OAA37.38.39.40.A	C10	ccsbBroad304_02382
OAA37.38.39.40.A	C11	ccsbBroad304_06240
OAA37.38.39.40.A	C12	ccsbBroad304_11449
OAA37.38.39.40.A	C13	ccsbBroad304_07864
OAA37.38.39.40.A	C14	ccsbBroad304_00513
OAA37.38.39.40.A	C15	ccsbBroad304_10771
OAA37.38.39.40.A	C16	ccsbBroad304_99991
OAA37.38.39.40.A	C17	ccsbBroad304_10632
OAA37.38.39.40.A	C18	ccsbBroad304_12823
OAA37.38.39.40.A	C19	ccsbBroad304_11456
OAA37.38.39.40.A	C20	ccsbBroad304_14026
OAA37.38.39.40.A	C21	ccsbBroad304_10429
OAA37.38.39.40.A	C22	ccsbBroad304_06736
OAA37.38.39.40.A	C23	ccsbBroad304_04869
OAA37.38.39.40.A	C24	ccsbBroad304_01503
OAA37.38.39.40.A	D01	ccsbBroad304_08639
OAA37.38.39.40.A	D02	ccsbBroad304_07021
OAA37.38.39.40.A	D03	ccsbBroad304_08641
OAA37.38.39.40.A	D04	ccsbBroad304_07611
OAA37.38.39.40.A	D05	ccsbBroad304_00932
OAA37.38.39.40.A	D06	ccsbBroad304_13388
OAA37.38.39.40.A	D07	ccsbBroad304_99988
OAA37.38.39.40.A	D08	ccsbBroad304_15368
OAA37.38.39.40.A	D09	ccsbBroad304_09232
OAA37.38.39.40.A	D10	ccsbBroad304_02133
OAA37.38.39.40.A	D11	ccsbBroad304_04786
OAA37.38.39.40.A	D12	ccsbBroad304_06164
OAA37.38.39.40.A	D13	ccsbBroad304_00033
OAA37.38.39.40.A	D14	ccsbBroad304_04090
OAA37.38.39.40.A	D15	ccsbBroad304_14209
OAA37.38.39.40.A	D16	ccsbBroad304_15376
OAA37.38.39.40.A	D17	ccsbBroad304_09951
