plate_map_name	well_position	broad_sample
OAA29.30.31.32.A	A01	ccsbBroad304_01155
OAA29.30.31.32.A	A02	ccsbBroad304_11429
OAA29.30.31.32.A	A03	ccsbBroad304_10896
OAA29.30.31.32.A	A04	
OAA29.30.31.32.A	A05	ccsbBroad304_04015
OAA29.30.31.32.A	A06	ccsbBroad304_01215
OAA29.30.31.32.A	A07	ccsbBroad304_05284
OAA29.30.31.32.A	A08	ccsbBroad304_07488
OAA29.30.31.32.A	A09	ccsbBroad304_15838
OAA29.30.31.32.A	A10	ccsbBroad304_15412
OAA29.30.31.32.A	A11	ccsbBroad304_15470
OAA29.30.31.32.A	A12	ccsbBroad304_07267
OAA29.30.31.32.A	A13	ccsbBroad304_99994
OAA29.30.31.32.A	A14	ccsbBroad304_99985
OAA29.30.31.32.A	A15	ccsbBroad304_04451
OAA29.30.31.32.A	A16	ccsbBroad304_04635
OAA29.30.31.32.A	A17	ccsbBroad304_02208
OAA29.30.31.32.A	A18	ccsbBroad304_01384
OAA29.30.31.32.A	A19	ccsbBroad304_05943
OAA29.30.31.32.A	A20	ccsbBroad304_09483
OAA29.30.31.32.A	A21	ccsbBroad304_12707
OAA29.30.31.32.A	A22	ccsbBroad304_02980
OAA29.30.31.32.A	A23	ccsbBroad304_09650
OAA29.30.31.32.A	A24	ccsbBroad304_08440
OAA29.30.31.32.A	B01	ccsbBroad304_02456
OAA29.30.31.32.A	B02	ccsbBroad304_99985
OAA29.30.31.32.A	B03	ccsbBroad304_09290
OAA29.30.31.32.A	B04	ccsbBroad304_01012
OAA29.30.31.32.A	B05	ccsbBroad304_05051
OAA29.30.31.32.A	B06	ccsbBroad304_04616
OAA29.30.31.32.A	B07	ccsbBroad304_12289
OAA29.30.31.32.A	B08	ccsbBroad304_09324
OAA29.30.31.32.A	B09	ccsbBroad304_99988
OAA29.30.31.32.A	B10	ccsbBroad304_06003
OAA29.30.31.32.A	B11	ccsbBroad304_16117
OAA29.30.31.32.A	B12	ccsbBroad304_03426
OAA29.30.31.32.A	B13	ccsbBroad304_13354
OAA29.30.31.32.A	B14	ccsbBroad304_15384
OAA29.30.31.32.A	B15	ccsbBroad304_09815
OAA29.30.31.32.A	B16	ccsbBroad304_03929
OAA29.30.31.32.A	B17	ccsbBroad304_14153
OAA29.30.31.32.A	B18	ccsbBroad304_10342
OAA29.30.31.32.A	B19	ccsbBroad304_03616
OAA29.30.31.32.A	B20	ccsbBroad304_06948
OAA29.30.31.32.A	B21	ccsbBroad304_05423
OAA29.30.31.32.A	B22	ccsbBroad304_06550
OAA29.30.31.32.A	B23	ccsbBroad304_02211
OAA29.30.31.32.A	B24	ccsbBroad304_05659
OAA29.30.31.32.A	C01	ccsbBroad304_15745
OAA29.30.31.32.A	C02	ccsbBroad304_00518
OAA29.30.31.32.A	C03	ccsbBroad304_08908
OAA29.30.31.32.A	C04	ccsbBroad304_08829
OAA29.30.31.32.A	C05	ccsbBroad304_02558
OAA29.30.31.32.A	C06	ccsbBroad304_10507
OAA29.30.31.32.A	C07	ccsbBroad304_00217
OAA29.30.31.32.A	C08	ccsbBroad304_99988
OAA29.30.31.32.A	C09	ccsbBroad304_07526
OAA29.30.31.32.A	C10	ccsbBroad304_06809
OAA29.30.31.32.A	C11	ccsbBroad304_11579
OAA29.30.31.32.A	C12	ccsbBroad304_06431
OAA29.30.31.32.A	C13	
OAA29.30.31.32.A	C14	ccsbBroad304_11281
OAA29.30.31.32.A	C15	ccsbBroad304_01565
OAA29.30.31.32.A	C16	ccsbBroad304_00410
OAA29.30.31.32.A	C17	ccsbBroad304_02046
OAA29.30.31.32.A	C18	ccsbBroad304_08993
OAA29.30.31.32.A	C19	ccsbBroad304_06049
OAA29.30.31.32.A	C20	ccsbBroad304_06871
OAA29.30.31.32.A	C21	ccsbBroad304_01827
OAA29.30.31.32.A	C22	ccsbBroad304_11417
OAA29.30.31.32.A	C23	ccsbBroad304_99991
OAA29.30.31.32.A	C24	ccsbBroad304_09372
OAA29.30.31.32.A	D01	ccsbBroad304_02345
OAA29.30.31.32.A	D02	ccsbBroad304_12552
OAA29.30.31.32.A	D03	ccsbBroad304_08330
OAA29.30.31.32.A	D04	ccsbBroad304_00671
OAA29.30.31.32.A	D05	ccsbBroad304_11229
OAA29.30.31.32.A	D06	ccsbBroad304_12451
OAA29.30.31.32.A	D07	ccsbBroad304_01974
OAA29.30.31.32.A	D08	ccsbBroad304_06592
OAA29.30.31.32.A	D09	ccsbBroad304_09586
OAA29.30.31.32.A	D10	ccsbBroad304_08402
OAA29.30.31.32.A	D11	ccsbBroad304_02065
OAA29.30.31.32.A	D12	ccsbBroad304_01340
OAA29.30.31.32.A	D13	ccsbBroad304_13216
OAA29.30.31.32.A	D14	ccsbBroad304_10936
OAA29.30.31.32.A	D15	ccsbBroad304_03664
OAA29.30.31.32.A	D16	ccsbBroad304_10829
OAA29.30.31.32.A	D17	ccsbBroad304_01749
OAA29.30.31.32.A	D18	ccsbBroad304_99994
OAA29.30.31.32.A	D19	ccsbBroad304_01086
OAA29.30.31.32.A	D20	ccsbBroad304_09031
OAA29.30.31.32.A	D21	ccsbBroad304_11907
OAA29.30.31.32.A	D22	ccsbBroad304_09258
OAA29.30.31.32.A	D23	ccsbBroad304_05692
OAA29.30.31.32.A	D24	
OAA29.30.31.32.A	E01	ccsbBroad304_06097
OAA29.30.31.32.A	E02	ccsbBroad304_06950
OAA29.30.31.32.A	E03	
OAA29.30.31.32.A	E04	ccsbBroad304_09150
OAA29.30.31.32.A	E05	ccsbBroad304_06028
OAA29.30.31.32.A	E06	ccsbBroad304_02537
OAA29.30.31.32.A	E07	ccsbBroad304_11513
OAA29.30.31.32.A	E08	ccsbBroad304_02491
OAA29.30.31.32.A	E09	ccsbBroad304_02700
OAA29.30.31.32.A	E10	ccsbBroad304_11132
OAA29.30.31.32.A	E11	ccsbBroad304_02909
OAA29.30.31.32.A	E12	ccsbBroad304_09729
OAA29.30.31.32.A	E13	ccsbBroad304_04043
OAA29.30.31.32.A	E14	ccsbBroad304_09791
OAA29.30.31.32.A	E15	ccsbBroad304_11586
OAA29.30.31.32.A	E16	ccsbBroad304_02086
OAA29.30.31.32.A	E17	ccsbBroad304_11353
OAA29.30.31.32.A	E18	ccsbBroad304_07977
OAA29.30.31.32.A	E19	ccsbBroad304_07493
OAA29.30.31.32.A	E20	ccsbBroad304_01370
OAA29.30.31.32.A	E21	ccsbBroad304_99985
OAA29.30.31.32.A	E22	ccsbBroad304_11453
OAA29.30.31.32.A	E23	ccsbBroad304_06360
OAA29.30.31.32.A	E24	ccsbBroad304_12690
OAA29.30.31.32.A	F01	ccsbBroad304_05136
OAA29.30.31.32.A	F02	ccsbBroad304_06566
OAA29.30.31.32.A	F03	ccsbBroad304_08877
OAA29.30.31.32.A	F04	ccsbBroad304_99988
OAA29.30.31.32.A	F05	ccsbBroad304_10173
OAA29.30.31.32.A	F06	ccsbBroad304_06310
OAA29.30.31.32.A	F07	ccsbBroad304_01753
OAA29.30.31.32.A	F08	ccsbBroad304_04460
OAA29.30.31.32.A	F09	ccsbBroad304_04307
OAA29.30.31.32.A	F10	ccsbBroad304_13481
OAA29.30.31.32.A	F11	ccsbBroad304_08212
OAA29.30.31.32.A	F12	ccsbBroad304_01029
OAA29.30.31.32.A	F13	ccsbBroad304_04668
OAA29.30.31.32.A	F14	ccsbBroad304_06417
OAA29.30.31.32.A	F15	ccsbBroad304_05194
OAA29.30.31.32.A	F16	
OAA29.30.31.32.A	F17	ccsbBroad304_06037
OAA29.30.31.32.A	F18	ccsbBroad304_14425
OAA29.30.31.32.A	F19	ccsbBroad304_06740
OAA29.30.31.32.A	F20	ccsbBroad304_10738
OAA29.30.31.32.A	F21	ccsbBroad304_01112
OAA29.30.31.32.A	F22	ccsbBroad304_03057
OAA29.30.31.32.A	F23	ccsbBroad304_12529
OAA29.30.31.32.A	F24	ccsbBroad304_16019
OAA29.30.31.32.A	G01	ccsbBroad304_01218
OAA29.30.31.32.A	G02	ccsbBroad304_07457
OAA29.30.31.32.A	G03	ccsbBroad304_06098
OAA29.30.31.32.A	G04	ccsbBroad304_12514
OAA29.30.31.32.A	G05	ccsbBroad304_01942
OAA29.30.31.32.A	G06	ccsbBroad304_02697
OAA29.30.31.32.A	G07	ccsbBroad304_09007
OAA29.30.31.32.A	G08	ccsbBroad304_02587
OAA29.30.31.32.A	G09	ccsbBroad304_02040
OAA29.30.31.32.A	G10	ccsbBroad304_13923
OAA29.30.31.32.A	G11	ccsbBroad304_00308
OAA29.30.31.32.A	G12	ccsbBroad304_07584
OAA29.30.31.32.A	G13	ccsbBroad304_11330
OAA29.30.31.32.A	G14	ccsbBroad304_00669
OAA29.30.31.32.A	G15	ccsbBroad304_15474
OAA29.30.31.32.A	G16	ccsbBroad304_10787
OAA29.30.31.32.A	G17	ccsbBroad304_01256
OAA29.30.31.32.A	G18	ccsbBroad304_02608
OAA29.30.31.32.A	G19	ccsbBroad304_15471
OAA29.30.31.32.A	G20	ccsbBroad304_01258
OAA29.30.31.32.A	G21	ccsbBroad304_04065
