plate_map_name	well_position	broad_sample
OAB21.22.23.24.A	A01	ccsbBroad304_02731
OAB21.22.23.24.A	A02	ccsbBroad304_05382
OAB21.22.23.24.A	A03	ccsbBroad304_13222
OAB21.22.23.24.A	A04	ccsbBroad304_00123
OAB21.22.23.24.A	A05	ccsbBroad304_09781
OAB21.22.23.24.A	A06	ccsbBroad304_08928
OAB21.22.23.24.A	A07	ccsbBroad304_15587
OAB21.22.23.24.A	A08	ccsbBroad304_13688
OAB21.22.23.24.A	A09	ccsbBroad304_99985
OAB21.22.23.24.A	A10	ccsbBroad304_02024
OAB21.22.23.24.A	A11	ccsbBroad304_15801
OAB21.22.23.24.A	A12	ccsbBroad304_13358
OAB21.22.23.24.A	A13	ccsbBroad304_99991
OAB21.22.23.24.A	A14	ccsbBroad304_04714
OAB21.22.23.24.A	A15	ccsbBroad304_15655
OAB21.22.23.24.A	A16	ccsbBroad304_16142
OAB21.22.23.24.A	A17	ccsbBroad304_06795
OAB21.22.23.24.A	A18	ccsbBroad304_15461
OAB21.22.23.24.A	A19	ccsbBroad304_01353
OAB21.22.23.24.A	A20	ccsbBroad304_10152
OAB21.22.23.24.A	A21	ccsbBroad304_01307
OAB21.22.23.24.A	A22	ccsbBroad304_04352
OAB21.22.23.24.A	A23	ccsbBroad304_00130
OAB21.22.23.24.A	A24	ccsbBroad304_01590
OAB21.22.23.24.A	B01	ccsbBroad304_07591
OAB21.22.23.24.A	B02	ccsbBroad304_15698
OAB21.22.23.24.A	B03	ccsbBroad304_08633
OAB21.22.23.24.A	B04	ccsbBroad304_12212
OAB21.22.23.24.A	B05	ccsbBroad304_11081
OAB21.22.23.24.A	B06	ccsbBroad304_15815
OAB21.22.23.24.A	B07	ccsbBroad304_07775
OAB21.22.23.24.A	B08	ccsbBroad304_00318
OAB21.22.23.24.A	B09	ccsbBroad304_10120
OAB21.22.23.24.A	B10	ccsbBroad304_15406
OAB21.22.23.24.A	B11	ccsbBroad304_14348
OAB21.22.23.24.A	B12	ccsbBroad304_06484
OAB21.22.23.24.A	B13	ccsbBroad304_10314
OAB21.22.23.24.A	B14	ccsbBroad304_03558
OAB21.22.23.24.A	B15	
OAB21.22.23.24.A	B16	ccsbBroad304_10446
OAB21.22.23.24.A	B17	ccsbBroad304_02972
OAB21.22.23.24.A	B18	ccsbBroad304_10486
OAB21.22.23.24.A	B19	ccsbBroad304_06507
OAB21.22.23.24.A	B20	ccsbBroad304_04000
OAB21.22.23.24.A	B21	ccsbBroad304_12709
OAB21.22.23.24.A	B22	ccsbBroad304_11244
OAB21.22.23.24.A	B23	ccsbBroad304_99988
OAB21.22.23.24.A	B24	ccsbBroad304_08147
OAB21.22.23.24.A	C01	ccsbBroad304_16104
OAB21.22.23.24.A	C02	ccsbBroad304_12867
OAB21.22.23.24.A	C03	ccsbBroad304_05948
OAB21.22.23.24.A	C04	ccsbBroad304_02957
OAB21.22.23.24.A	C05	ccsbBroad304_13695
OAB21.22.23.24.A	C06	ccsbBroad304_00835
OAB21.22.23.24.A	C07	ccsbBroad304_00843
OAB21.22.23.24.A	C08	ccsbBroad304_05338
OAB21.22.23.24.A	C09	ccsbBroad304_05160
OAB21.22.23.24.A	C10	ccsbBroad304_02267
OAB21.22.23.24.A	C11	ccsbBroad304_00161
OAB21.22.23.24.A	C12	ccsbBroad304_99991
OAB21.22.23.24.A	C13	ccsbBroad304_13396
OAB21.22.23.24.A	C14	ccsbBroad304_05416
OAB21.22.23.24.A	C15	ccsbBroad304_15353
OAB21.22.23.24.A	C16	ccsbBroad304_15767
OAB21.22.23.24.A	C17	ccsbBroad304_15580
OAB21.22.23.24.A	C18	ccsbBroad304_09292
OAB21.22.23.24.A	C19	ccsbBroad304_10430
OAB21.22.23.24.A	C20	ccsbBroad304_10289
OAB21.22.23.24.A	C21	ccsbBroad304_15418
OAB21.22.23.24.A	C22	ccsbBroad304_00821
OAB21.22.23.24.A	C23	ccsbBroad304_99988
OAB21.22.23.24.A	C24	ccsbBroad304_05336
OAB21.22.23.24.A	D01	ccsbBroad304_12573
OAB21.22.23.24.A	D02	ccsbBroad304_06000
OAB21.22.23.24.A	D03	ccsbBroad304_12158
OAB21.22.23.24.A	D04	ccsbBroad304_07713
OAB21.22.23.24.A	D05	ccsbBroad304_08517
OAB21.22.23.24.A	D06	ccsbBroad304_06151
OAB21.22.23.24.A	D07	ccsbBroad304_00620
OAB21.22.23.24.A	D08	ccsbBroad304_14351
OAB21.22.23.24.A	D09	ccsbBroad304_04761
OAB21.22.23.24.A	D10	ccsbBroad304_01726
OAB21.22.23.24.A	D11	ccsbBroad304_04517
OAB21.22.23.24.A	D12	ccsbBroad304_07108
OAB21.22.23.24.A	D13	ccsbBroad304_02238
OAB21.22.23.24.A	D14	ccsbBroad304_04857
OAB21.22.23.24.A	D15	ccsbBroad304_15788
OAB21.22.23.24.A	D16	ccsbBroad304_02413
OAB21.22.23.24.A	D17	ccsbBroad304_06528
OAB21.22.23.24.A	D18	ccsbBroad304_06587
OAB21.22.23.24.A	D19	ccsbBroad304_05032
OAB21.22.23.24.A	D20	
OAB21.22.23.24.A	D21	ccsbBroad304_01895
OAB21.22.23.24.A	D22	
OAB21.22.23.24.A	D23	ccsbBroad304_04427
OAB21.22.23.24.A	D24	ccsbBroad304_00963
OAB21.22.23.24.A	E01	ccsbBroad304_15466
OAB21.22.23.24.A	E02	ccsbBroad304_02983
OAB21.22.23.24.A	E03	ccsbBroad304_00615
OAB21.22.23.24.A	E04	ccsbBroad304_00203
OAB21.22.23.24.A	E05	ccsbBroad304_04650
OAB21.22.23.24.A	E06	ccsbBroad304_11605
OAB21.22.23.24.A	E07	ccsbBroad304_03539
OAB21.22.23.24.A	E08	ccsbBroad304_09042
OAB21.22.23.24.A	E09	ccsbBroad304_15465
OAB21.22.23.24.A	E10	ccsbBroad304_13490
OAB21.22.23.24.A	E11	ccsbBroad304_04695
OAB21.22.23.24.A	E12	ccsbBroad304_13651
OAB21.22.23.24.A	E13	ccsbBroad304_13559
OAB21.22.23.24.A	E14	ccsbBroad304_05316
