plate_map_name	well_position	broad_sample
OAB84.85.86.87.A	A01	ccsbBroad304_08631
OAB84.85.86.87.A	A02	ccsbBroad304_06113
OAB84.85.86.87.A	A03	ccsbBroad304_08850
OAB84.85.86.87.A	A04	
OAB84.85.86.87.A	A05	ccsbBroad304_13853
OAB84.85.86.87.A	A06	ccsbBroad304_08651
OAB84.85.86.87.A	A07	ccsbBroad304_07960
OAB84.85.86.87.A	A08	ccsbBroad304_08743
OAB84.85.86.87.A	A09	ccsbBroad304_14067
OAB84.85.86.87.A	A10	ccsbBroad304_08062
OAB84.85.86.87.A	A11	ccsbBroad304_02334
OAB84.85.86.87.A	A12	ccsbBroad304_07391
OAB84.85.86.87.A	A13	ccsbBroad304_12501
OAB84.85.86.87.A	A14	ccsbBroad304_08023
OAB84.85.86.87.A	A15	ccsbBroad304_03700
OAB84.85.86.87.A	A16	ccsbBroad304_08215
OAB84.85.86.87.A	A17	ccsbBroad304_15151
OAB84.85.86.87.A	A18	ccsbBroad304_07075
OAB84.85.86.87.A	A19	ccsbBroad304_00448
OAB84.85.86.87.A	A20	ccsbBroad304_13918
OAB84.85.86.87.A	A21	ccsbBroad304_14753
OAB84.85.86.87.A	A22	ccsbBroad304_03628
OAB84.85.86.87.A	A23	ccsbBroad304_99997
OAB84.85.86.87.A	A24	ccsbBroad304_99997
OAB84.85.86.87.A	B01	ccsbBroad304_14090
OAB84.85.86.87.A	B02	ccsbBroad304_06219
OAB84.85.86.87.A	B03	ccsbBroad304_08759
OAB84.85.86.87.A	B04	ccsbBroad304_08960
OAB84.85.86.87.A	B05	ccsbBroad304_02782
OAB84.85.86.87.A	B06	ccsbBroad304_01204
OAB84.85.86.87.A	B07	ccsbBroad304_07477
OAB84.85.86.87.A	B08	ccsbBroad304_13606
OAB84.85.86.87.A	B09	ccsbBroad304_07868
OAB84.85.86.87.A	B10	ccsbBroad304_07487
OAB84.85.86.87.A	B11	ccsbBroad304_07861
OAB84.85.86.87.A	B12	ccsbBroad304_02755
OAB84.85.86.87.A	B13	ccsbBroad304_05749
OAB84.85.86.87.A	B14	ccsbBroad304_07101
OAB84.85.86.87.A	B15	ccsbBroad304_05848
OAB84.85.86.87.A	B16	ccsbBroad304_10457
OAB84.85.86.87.A	B17	ccsbBroad304_11799
OAB84.85.86.87.A	B18	ccsbBroad304_14105
OAB84.85.86.87.A	B19	ccsbBroad304_14235
OAB84.85.86.87.A	B20	ccsbBroad304_07849
OAB84.85.86.87.A	B21	ccsbBroad304_06711
OAB84.85.86.87.A	B22	ccsbBroad304_08342
OAB84.85.86.87.A	B23	ccsbBroad304_99997
OAB84.85.86.87.A	B24	ccsbBroad304_99997
OAB84.85.86.87.A	C01	ccsbBroad304_14047
OAB84.85.86.87.A	C02	ccsbBroad304_08582
OAB84.85.86.87.A	C03	ccsbBroad304_09308
OAB84.85.86.87.A	C04	ccsbBroad304_07583
OAB84.85.86.87.A	C05	ccsbBroad304_07803
OAB84.85.86.87.A	C06	ccsbBroad304_08788
OAB84.85.86.87.A	C07	ccsbBroad304_07140
OAB84.85.86.87.A	C08	ccsbBroad304_09792
OAB84.85.86.87.A	C09	ccsbBroad304_09624
OAB84.85.86.87.A	C10	ccsbBroad304_09595
OAB84.85.86.87.A	C11	ccsbBroad304_08375
OAB84.85.86.87.A	C12	ccsbBroad304_06106
OAB84.85.86.87.A	C13	ccsbBroad304_14032
OAB84.85.86.87.A	C14	ccsbBroad304_09400
OAB84.85.86.87.A	C15	ccsbBroad304_11774
OAB84.85.86.87.A	C16	ccsbBroad304_03868
OAB84.85.86.87.A	C17	ccsbBroad304_13006
OAB84.85.86.87.A	C18	ccsbBroad304_06523
OAB84.85.86.87.A	C19	ccsbBroad304_14534
OAB84.85.86.87.A	C20	ccsbBroad304_07893
OAB84.85.86.87.A	C21	
OAB84.85.86.87.A	C22	ccsbBroad304_12504
OAB84.85.86.87.A	C23	ccsbBroad304_12386
OAB84.85.86.87.A	C24	ccsbBroad304_08733
OAB84.85.86.87.A	D01	ccsbBroad304_12835
OAB84.85.86.87.A	D02	ccsbBroad304_13921
OAB84.85.86.87.A	D03	ccsbBroad304_08569
OAB84.85.86.87.A	D04	ccsbBroad304_02759
OAB84.85.86.87.A	D05	ccsbBroad304_12817
OAB84.85.86.87.A	D06	ccsbBroad304_11635
OAB84.85.86.87.A	D07	ccsbBroad304_06167
