plate_map_name	well_position	broad_sample
OAC05.06.07.08.A	A01	ccsbBroad304_10608
OAC05.06.07.08.A	A02	ccsbBroad304_09149
OAC05.06.07.08.A	A03	ccsbBroad304_00597
OAC05.06.07.08.A	A04	ccsbBroad304_14448
OAC05.06.07.08.A	A05	ccsbBroad304_13119
OAC05.06.07.08.A	A06	ccsbBroad304_13563
OAC05.06.07.08.A	A07	ccsbBroad304_03062
OAC05.06.07.08.A	A08	ccsbBroad304_05727
OAC05.06.07.08.A	A09	ccsbBroad304_11944
OAC05.06.07.08.A	A10	ccsbBroad304_14126
OAC05.06.07.08.A	A11	ccsbBroad304_05842
OAC05.06.07.08.A	A12	ccsbBroad304_01196
OAC05.06.07.08.A	A13	ccsbBroad304_02274
OAC05.06.07.08.A	A14	ccsbBroad304_09857
OAC05.06.07.08.A	A15	ccsbBroad304_08700
OAC05.06.07.08.A	A16	ccsbBroad304_09515
OAC05.06.07.08.A	A17	ccsbBroad304_00433
OAC05.06.07.08.A	A18	ccsbBroad304_10018
OAC05.06.07.08.A	A19	ccsbBroad304_04923
OAC05.06.07.08.A	A20	ccsbBroad304_07916
OAC05.06.07.08.A	A21	
OAC05.06.07.08.A	A22	ccsbBroad304_06099
OAC05.06.07.08.A	A23	ccsbBroad304_99997
OAC05.06.07.08.A	A24	ccsbBroad304_99997
OAC05.06.07.08.A	B01	ccsbBroad304_09617
OAC05.06.07.08.A	B02	ccsbBroad304_13017
OAC05.06.07.08.A	B03	ccsbBroad304_11257
OAC05.06.07.08.A	B04	ccsbBroad304_13083
OAC05.06.07.08.A	B05	ccsbBroad304_00808
OAC05.06.07.08.A	B06	ccsbBroad304_00764
OAC05.06.07.08.A	B07	ccsbBroad304_06982
OAC05.06.07.08.A	B08	ccsbBroad304_15147
OAC05.06.07.08.A	B09	ccsbBroad304_10634
OAC05.06.07.08.A	B10	ccsbBroad304_13743
OAC05.06.07.08.A	B11	ccsbBroad304_10011
OAC05.06.07.08.A	B12	ccsbBroad304_13531
OAC05.06.07.08.A	B13	ccsbBroad304_00625
OAC05.06.07.08.A	B14	ccsbBroad304_10137
OAC05.06.07.08.A	B15	ccsbBroad304_05946
OAC05.06.07.08.A	B16	ccsbBroad304_06472
OAC05.06.07.08.A	B17	ccsbBroad304_10204
OAC05.06.07.08.A	B18	ccsbBroad304_08794
OAC05.06.07.08.A	B19	ccsbBroad304_02906
OAC05.06.07.08.A	B20	ccsbBroad304_00575
OAC05.06.07.08.A	B21	ccsbBroad304_05424
OAC05.06.07.08.A	B22	ccsbBroad304_06246
OAC05.06.07.08.A	B23	ccsbBroad304_99997
OAC05.06.07.08.A	B24	ccsbBroad304_99997
OAC05.06.07.08.A	C01	ccsbBroad304_02021
OAC05.06.07.08.A	C02	ccsbBroad304_07569
OAC05.06.07.08.A	C03	ccsbBroad304_07431
OAC05.06.07.08.A	C04	ccsbBroad304_09929
OAC05.06.07.08.A	C05	ccsbBroad304_07013
OAC05.06.07.08.A	C06	ccsbBroad304_13312
OAC05.06.07.08.A	C07	ccsbBroad304_14498
OAC05.06.07.08.A	C08	ccsbBroad304_05370
OAC05.06.07.08.A	C09	ccsbBroad304_04155
OAC05.06.07.08.A	C10	ccsbBroad304_04756
OAC05.06.07.08.A	C11	ccsbBroad304_01790
OAC05.06.07.08.A	C12	ccsbBroad304_09026
OAC05.06.07.08.A	C13	ccsbBroad304_07495
OAC05.06.07.08.A	C14	ccsbBroad304_13834
OAC05.06.07.08.A	C15	ccsbBroad304_09961
OAC05.06.07.08.A	C16	ccsbBroad304_12436
OAC05.06.07.08.A	C17	ccsbBroad304_00453
OAC05.06.07.08.A	C18	ccsbBroad304_02034
OAC05.06.07.08.A	C19	ccsbBroad304_13030
OAC05.06.07.08.A	C20	ccsbBroad304_03102
OAC05.06.07.08.A	C21	ccsbBroad304_10582
OAC05.06.07.08.A	C22	ccsbBroad304_05875
OAC05.06.07.08.A	C23	ccsbBroad304_09551
OAC05.06.07.08.A	C24	ccsbBroad304_10014
OAC05.06.07.08.A	D01	ccsbBroad304_00574
OAC05.06.07.08.A	D02	ccsbBroad304_00551
OAC05.06.07.08.A	D03	ccsbBroad304_03604
OAC05.06.07.08.A	D04	ccsbBroad304_08377
OAC05.06.07.08.A	D05	ccsbBroad304_08553
OAC05.06.07.08.A	D06	ccsbBroad304_00286
OAC05.06.07.08.A	D07	ccsbBroad304_01346
OAC05.06.07.08.A	D08	ccsbBroad304_10910
OAC05.06.07.08.A	D09	ccsbBroad304_04572
OAC05.06.07.08.A	D10	ccsbBroad304_05533
OAC05.06.07.08.A	D11	ccsbBroad304_09571
OAC05.06.07.08.A	D12	ccsbBroad304_01377
OAC05.06.07.08.A	D13	ccsbBroad304_08082
OAC05.06.07.08.A	D14	ccsbBroad304_04992
OAC05.06.07.08.A	D15	ccsbBroad304_07089
OAC05.06.07.08.A	D16	ccsbBroad304_07953
OAC05.06.07.08.A	D17	ccsbBroad304_03307
OAC05.06.07.08.A	D18	ccsbBroad304_01810
OAC05.06.07.08.A	D19	ccsbBroad304_06356
OAC05.06.07.08.A	D20	ccsbBroad304_14249
OAC05.06.07.08.A	D21	ccsbBroad304_14403
OAC05.06.07.08.A	D22	ccsbBroad304_09239
OAC05.06.07.08.A	D23	ccsbBroad304_06794
OAC05.06.07.08.A	D24	ccsbBroad304_09822
OAC05.06.07.08.A	E01	ccsbBroad304_00390
OAC05.06.07.08.A	E02	ccsbBroad304_09793
OAC05.06.07.08.A	E03	ccsbBroad304_11688
OAC05.06.07.08.A	E04	ccsbBroad304_06329
OAC05.06.07.08.A	E05	ccsbBroad304_06171
OAC05.06.07.08.A	E06	ccsbBroad304_09433
OAC05.06.07.08.A	E07	ccsbBroad304_10131
OAC05.06.07.08.A	E08	ccsbBroad304_14006
OAC05.06.07.08.A	E09	ccsbBroad304_05240
OAC05.06.07.08.A	E10	ccsbBroad304_08482
OAC05.06.07.08.A	E11	ccsbBroad304_99988
OAC05.06.07.08.A	E12	ccsbBroad304_99988
OAC05.06.07.08.A	E13	
OAC05.06.07.08.A	E14	ccsbBroad304_02726
OAC05.06.07.08.A	E15	ccsbBroad304_05104
OAC05.06.07.08.A	E16	ccsbBroad304_01109
OAC05.06.07.08.A	E17	ccsbBroad304_10125
OAC05.06.07.08.A	E18	ccsbBroad304_09478
OAC05.06.07.08.A	E19	ccsbBroad304_00674
OAC05.06.07.08.A	E20	ccsbBroad304_13566
OAC05.06.07.08.A	E21	ccsbBroad304_05652
OAC05.06.07.08.A	E22	ccsbBroad304_05475
OAC05.06.07.08.A	E23	ccsbBroad304_09082
OAC05.06.07.08.A	E24	ccsbBroad304_05921
OAC05.06.07.08.A	F01	ccsbBroad304_12233
OAC05.06.07.08.A	F02	ccsbBroad304_05785
OAC05.06.07.08.A	F03	ccsbBroad304_05133
OAC05.06.07.08.A	F04	ccsbBroad304_00547
OAC05.06.07.08.A	F05	ccsbBroad304_08086
OAC05.06.07.08.A	F06	ccsbBroad304_14442
OAC05.06.07.08.A	F07	ccsbBroad304_11294
OAC05.06.07.08.A	F08	ccsbBroad304_01651
OAC05.06.07.08.A	F09	ccsbBroad304_13159
OAC05.06.07.08.A	F10	ccsbBroad304_09454
OAC05.06.07.08.A	F11	ccsbBroad304_99988
OAC05.06.07.08.A	F12	ccsbBroad304_99988
OAC05.06.07.08.A	F13	ccsbBroad304_03155
OAC05.06.07.08.A	F14	ccsbBroad304_00376
OAC05.06.07.08.A	F15	ccsbBroad304_05507
OAC05.06.07.08.A	F16	ccsbBroad304_05135
OAC05.06.07.08.A	F17	ccsbBroad304_06247
OAC05.06.07.08.A	F18	ccsbBroad304_01792
OAC05.06.07.08.A	F19	ccsbBroad304_08593
OAC05.06.07.08.A	F20	ccsbBroad304_06017
OAC05.06.07.08.A	F21	ccsbBroad304_05467
OAC05.06.07.08.A	F22	ccsbBroad304_09267
OAC05.06.07.08.A	F23	ccsbBroad304_04632
OAC05.06.07.08.A	F24	ccsbBroad304_09633
OAC05.06.07.08.A	G01	ccsbBroad304_06144
OAC05.06.07.08.A	G02	ccsbBroad304_15243
OAC05.06.07.08.A	G03	ccsbBroad304_05353
OAC05.06.07.08.A	G04	ccsbBroad304_06114
OAC05.06.07.08.A	G05	ccsbBroad304_00196
OAC05.06.07.08.A	G06	ccsbBroad304_07421
OAC05.06.07.08.A	G07	ccsbBroad304_08253
OAC05.06.07.08.A	G08	ccsbBroad304_04748
OAC05.06.07.08.A	G09	ccsbBroad304_04138
OAC05.06.07.08.A	G10	ccsbBroad304_02309
OAC05.06.07.08.A	G11	ccsbBroad304_14510
OAC05.06.07.08.A	G12	ccsbBroad304_09528
OAC05.06.07.08.A	G13	ccsbBroad304_99985
OAC05.06.07.08.A	G14	ccsbBroad304_99985
OAC05.06.07.08.A	G15	ccsbBroad304_04747
