plate_map_name	well_position	broad_sample
OAC09.10.11.12.A	A01	
OAC09.10.11.12.A	A02	ccsbBroad304_13343
OAC09.10.11.12.A	A03	ccsbBroad304_12373
OAC09.10.11.12.A	A04	ccsbBroad304_14276
OAC09.10.11.12.A	A05	ccsbBroad304_09401
OAC09.10.11.12.A	A06	ccsbBroad304_02903
OAC09.10.11.12.A	A07	ccsbBroad304_14034
OAC09.10.11.12.A	A08	ccsbBroad304_08324
OAC09.10.11.12.A	A09	ccsbBroad304_12306
OAC09.10.11.12.A	A10	ccsbBroad304_10909
OAC09.10.11.12.A	A11	ccsbBroad304_02002
OAC09.10.11.12.A	A12	ccsbBroad304_05418
OAC09.10.11.12.A	A13	ccsbBroad304_00622
OAC09.10.11.12.A	A14	ccsbBroad304_01730
OAC09.10.11.12.A	A15	ccsbBroad304_01334
OAC09.10.11.12.A	A16	ccsbBroad304_03540
OAC09.10.11.12.A	A17	ccsbBroad304_08731
OAC09.10.11.12.A	A18	ccsbBroad304_14357
OAC09.10.11.12.A	A19	ccsbBroad304_08588
OAC09.10.11.12.A	A20	ccsbBroad304_07994
OAC09.10.11.12.A	A21	ccsbBroad304_03963
OAC09.10.11.12.A	A22	ccsbBroad304_07808
OAC09.10.11.12.A	A23	ccsbBroad304_99997
OAC09.10.11.12.A	A24	ccsbBroad304_99997
OAC09.10.11.12.A	B01	ccsbBroad304_01806
OAC09.10.11.12.A	B02	ccsbBroad304_11192
OAC09.10.11.12.A	B03	ccsbBroad304_03120
OAC09.10.11.12.A	B04	ccsbBroad304_01114
OAC09.10.11.12.A	B05	ccsbBroad304_06826
OAC09.10.11.12.A	B06	ccsbBroad304_14725
OAC09.10.11.12.A	B07	ccsbBroad304_14266
OAC09.10.11.12.A	B08	ccsbBroad304_02406
OAC09.10.11.12.A	B09	ccsbBroad304_10033
OAC09.10.11.12.A	B10	ccsbBroad304_11545
OAC09.10.11.12.A	B11	ccsbBroad304_09744
OAC09.10.11.12.A	B12	ccsbBroad304_01477
OAC09.10.11.12.A	B13	ccsbBroad304_05144
OAC09.10.11.12.A	B14	ccsbBroad304_02727
OAC09.10.11.12.A	B15	ccsbBroad304_08585
OAC09.10.11.12.A	B16	ccsbBroad304_11420
OAC09.10.11.12.A	B17	ccsbBroad304_01552
OAC09.10.11.12.A	B18	ccsbBroad304_13664
OAC09.10.11.12.A	B19	ccsbBroad304_02647
OAC09.10.11.12.A	B20	ccsbBroad304_13484
