plate_map_name	well_position	broad_sample
OAB92.93.94.95.A	A01	ccsbBroad304_14285
OAB92.93.94.95.A	A02	ccsbBroad304_14516
OAB92.93.94.95.A	A03	ccsbBroad304_13389
OAB92.93.94.95.A	A04	ccsbBroad304_15267
OAB92.93.94.95.A	A05	ccsbBroad304_15309
OAB92.93.94.95.A	A06	ccsbBroad304_11066
OAB92.93.94.95.A	A07	ccsbBroad304_15974
OAB92.93.94.95.A	A08	ccsbBroad304_11769
OAB92.93.94.95.A	A09	ccsbBroad304_15134
OAB92.93.94.95.A	A10	ccsbBroad304_13908
OAB92.93.94.95.A	A11	ccsbBroad304_11280
OAB92.93.94.95.A	A12	ccsbBroad304_05334
OAB92.93.94.95.A	A13	ccsbBroad304_13964
OAB92.93.94.95.A	A14	ccsbBroad304_09598
OAB92.93.94.95.A	A15	ccsbBroad304_14179
OAB92.93.94.95.A	A16	ccsbBroad304_13394
OAB92.93.94.95.A	A17	ccsbBroad304_15006
OAB92.93.94.95.A	A18	ccsbBroad304_01899
OAB92.93.94.95.A	A19	ccsbBroad304_10998
OAB92.93.94.95.A	A20	ccsbBroad304_10540
OAB92.93.94.95.A	A21	ccsbBroad304_12655
OAB92.93.94.95.A	A22	ccsbBroad304_10919
OAB92.93.94.95.A	A23	ccsbBroad304_99997
OAB92.93.94.95.A	A24	ccsbBroad304_99997
OAB92.93.94.95.A	B01	ccsbBroad304_09541
OAB92.93.94.95.A	B02	ccsbBroad304_06176
OAB92.93.94.95.A	B03	ccsbBroad304_05708
OAB92.93.94.95.A	B04	ccsbBroad304_09132
OAB92.93.94.95.A	B05	ccsbBroad304_04345
OAB92.93.94.95.A	B06	ccsbBroad304_10631
OAB92.93.94.95.A	B07	ccsbBroad304_04310
OAB92.93.94.95.A	B08	ccsbBroad304_04863
OAB92.93.94.95.A	B09	ccsbBroad304_04910
OAB92.93.94.95.A	B10	ccsbBroad304_11040
OAB92.93.94.95.A	B11	ccsbBroad304_14374
OAB92.93.94.95.A	B12	ccsbBroad304_13623
OAB92.93.94.95.A	B13	ccsbBroad304_10659
OAB92.93.94.95.A	B14	ccsbBroad304_10124
OAB92.93.94.95.A	B15	ccsbBroad304_13472
OAB92.93.94.95.A	B16	ccsbBroad304_05106
OAB92.93.94.95.A	B17	ccsbBroad304_03508
OAB92.93.94.95.A	B18	ccsbBroad304_09735
OAB92.93.94.95.A	B19	ccsbBroad304_04813
OAB92.93.94.95.A	B20	ccsbBroad304_11606
OAB92.93.94.95.A	B21	ccsbBroad304_05420
OAB92.93.94.95.A	B22	ccsbBroad304_05637
OAB92.93.94.95.A	B23	ccsbBroad304_99997
OAB92.93.94.95.A	B24	ccsbBroad304_99997
OAB92.93.94.95.A	C01	ccsbBroad304_13189
OAB92.93.94.95.A	C02	ccsbBroad304_10618
