plate_map_name	well_position	broad_sample
OAB33.34.35.36.A	A01	ccsbBroad304_04511
OAB33.34.35.36.A	A02	ccsbBroad304_05438
OAB33.34.35.36.A	A03	ccsbBroad304_03537
OAB33.34.35.36.A	A04	ccsbBroad304_00940
OAB33.34.35.36.A	A05	ccsbBroad304_06311
OAB33.34.35.36.A	A06	ccsbBroad304_13754
OAB33.34.35.36.A	A07	ccsbBroad304_08349
OAB33.34.35.36.A	A08	ccsbBroad304_06669
OAB33.34.35.36.A	A09	ccsbBroad304_99985
OAB33.34.35.36.A	A10	
OAB33.34.35.36.A	A11	ccsbBroad304_06440
OAB33.34.35.36.A	A12	ccsbBroad304_13502
OAB33.34.35.36.A	A13	ccsbBroad304_07513
OAB33.34.35.36.A	A14	ccsbBroad304_04928
OAB33.34.35.36.A	A15	ccsbBroad304_08093
OAB33.34.35.36.A	A16	ccsbBroad304_01838
OAB33.34.35.36.A	A17	ccsbBroad304_15859
OAB33.34.35.36.A	A18	ccsbBroad304_05666
OAB33.34.35.36.A	A19	ccsbBroad304_14373
OAB33.34.35.36.A	A20	ccsbBroad304_08036
OAB33.34.35.36.A	A21	ccsbBroad304_08319
OAB33.34.35.36.A	A22	ccsbBroad304_12677
OAB33.34.35.36.A	A23	ccsbBroad304_02927
OAB33.34.35.36.A	A24	ccsbBroad304_05470
OAB33.34.35.36.A	B01	ccsbBroad304_09496
OAB33.34.35.36.A	B02	ccsbBroad304_05255
OAB33.34.35.36.A	B03	
OAB33.34.35.36.A	B04	ccsbBroad304_00027
OAB33.34.35.36.A	B05	ccsbBroad304_09501
OAB33.34.35.36.A	B06	
OAB33.34.35.36.A	B07	ccsbBroad304_04346
OAB33.34.35.36.A	B08	ccsbBroad304_14483
OAB33.34.35.36.A	B09	ccsbBroad304_11077
OAB33.34.35.36.A	B10	ccsbBroad304_01603
OAB33.34.35.36.A	B11	ccsbBroad304_10402
OAB33.34.35.36.A	B12	ccsbBroad304_06316
OAB33.34.35.36.A	B13	ccsbBroad304_99991
OAB33.34.35.36.A	B14	ccsbBroad304_05786
OAB33.34.35.36.A	B15	ccsbBroad304_12432
OAB33.34.35.36.A	B16	ccsbBroad304_02106
OAB33.34.35.36.A	B17	ccsbBroad304_10226
OAB33.34.35.36.A	B18	ccsbBroad304_11696
OAB33.34.35.36.A	B19	ccsbBroad304_05216
OAB33.34.35.36.A	B20	ccsbBroad304_05564
OAB33.34.35.36.A	B21	ccsbBroad304_12662
OAB33.34.35.36.A	B22	ccsbBroad304_08466
OAB33.34.35.36.A	B23	ccsbBroad304_09069
OAB33.34.35.36.A	B24	ccsbBroad304_01535
OAB33.34.35.36.A	C01	ccsbBroad304_00419
OAB33.34.35.36.A	C02	ccsbBroad304_08931
OAB33.34.35.36.A	C03	ccsbBroad304_04614
OAB33.34.35.36.A	C04	ccsbBroad304_04926
OAB33.34.35.36.A	C05	ccsbBroad304_09437
OAB33.34.35.36.A	C06	ccsbBroad304_08344
OAB33.34.35.36.A	C07	ccsbBroad304_05347
OAB33.34.35.36.A	C08	ccsbBroad304_13652
OAB33.34.35.36.A	C09	ccsbBroad304_04828
OAB33.34.35.36.A	C10	ccsbBroad304_03794
OAB33.34.35.36.A	C11	ccsbBroad304_14437
OAB33.34.35.36.A	C12	ccsbBroad304_00296
OAB33.34.35.36.A	C13	ccsbBroad304_08492
OAB33.34.35.36.A	C14	ccsbBroad304_10002
OAB33.34.35.36.A	C15	ccsbBroad304_04687
OAB33.34.35.36.A	C16	ccsbBroad304_03089
OAB33.34.35.36.A	C17	ccsbBroad304_00469
OAB33.34.35.36.A	C18	ccsbBroad304_99991
OAB33.34.35.36.A	C19	ccsbBroad304_04299
OAB33.34.35.36.A	C20	ccsbBroad304_05188
OAB33.34.35.36.A	C21	ccsbBroad304_06720
OAB33.34.35.36.A	C22	ccsbBroad304_10221
OAB33.34.35.36.A	C23	ccsbBroad304_04896
OAB33.34.35.36.A	C24	ccsbBroad304_07765
OAB33.34.35.36.A	D01	ccsbBroad304_12785
OAB33.34.35.36.A	D02	ccsbBroad304_15590
OAB33.34.35.36.A	D03	ccsbBroad304_13586
OAB33.34.35.36.A	D04	ccsbBroad304_05719
OAB33.34.35.36.A	D05	ccsbBroad304_12682
OAB33.34.35.36.A	D06	ccsbBroad304_99994
OAB33.34.35.36.A	D07	ccsbBroad304_04812
OAB33.34.35.36.A	D08	ccsbBroad304_05109
OAB33.34.35.36.A	D09	ccsbBroad304_10731
OAB33.34.35.36.A	D10	ccsbBroad304_11550
OAB33.34.35.36.A	D11	ccsbBroad304_12391
OAB33.34.35.36.A	D12	ccsbBroad304_11421
OAB33.34.35.36.A	D13	ccsbBroad304_12353
OAB33.34.35.36.A	D14	ccsbBroad304_06501
OAB33.34.35.36.A	D15	ccsbBroad304_01597
OAB33.34.35.36.A	D16	ccsbBroad304_15600
OAB33.34.35.36.A	D17	ccsbBroad304_13936
OAB33.34.35.36.A	D18	ccsbBroad304_13614
OAB33.34.35.36.A	D19	ccsbBroad304_02318
OAB33.34.35.36.A	D20	ccsbBroad304_03161
OAB33.34.35.36.A	D21	ccsbBroad304_12450
OAB33.34.35.36.A	D22	ccsbBroad304_08634
OAB33.34.35.36.A	D23	ccsbBroad304_09369
OAB33.34.35.36.A	D24	ccsbBroad304_06555
OAB33.34.35.36.A	E01	ccsbBroad304_02939
OAB33.34.35.36.A	E02	ccsbBroad304_02284
OAB33.34.35.36.A	E03	ccsbBroad304_06738
OAB33.34.35.36.A	E04	ccsbBroad304_03417
OAB33.34.35.36.A	E05	ccsbBroad304_09067
OAB33.34.35.36.A	E06	ccsbBroad304_11279
OAB33.34.35.36.A	E07	ccsbBroad304_99994
OAB33.34.35.36.A	E08	ccsbBroad304_11578
OAB33.34.35.36.A	E09	ccsbBroad304_06066
OAB33.34.35.36.A	E10	ccsbBroad304_05724
OAB33.34.35.36.A	E11	ccsbBroad304_02744
OAB33.34.35.36.A	E12	ccsbBroad304_02192
OAB33.34.35.36.A	E13	ccsbBroad304_11602
OAB33.34.35.36.A	E14	ccsbBroad304_01105
OAB33.34.35.36.A	E15	ccsbBroad304_13666
OAB33.34.35.36.A	E16	ccsbBroad304_03651
OAB33.34.35.36.A	E17	ccsbBroad304_12007
OAB33.34.35.36.A	E18	ccsbBroad304_01783
OAB33.34.35.36.A	E19	ccsbBroad304_09920
OAB33.34.35.36.A	E20	ccsbBroad304_13266
OAB33.34.35.36.A	E21	ccsbBroad304_03387
