plate_map_name	well_position	broad_sample
OAB96.97.98.99.A	A01	
OAB96.97.98.99.A	A02	ccsbBroad304_02291
OAB96.97.98.99.A	A03	ccsbBroad304_10564
OAB96.97.98.99.A	A04	ccsbBroad304_13530
OAB96.97.98.99.A	A05	ccsbBroad304_03582
OAB96.97.98.99.A	A06	ccsbBroad304_00484
OAB96.97.98.99.A	A07	ccsbBroad304_05883
OAB96.97.98.99.A	A08	ccsbBroad304_11189
OAB96.97.98.99.A	A09	ccsbBroad304_10630
OAB96.97.98.99.A	A10	ccsbBroad304_08196
OAB96.97.98.99.A	A11	ccsbBroad304_13126
OAB96.97.98.99.A	A12	ccsbBroad304_15042
OAB96.97.98.99.A	A13	ccsbBroad304_03489
OAB96.97.98.99.A	A14	ccsbBroad304_05926
OAB96.97.98.99.A	A15	ccsbBroad304_07138
OAB96.97.98.99.A	A16	ccsbBroad304_03930
OAB96.97.98.99.A	A17	ccsbBroad304_03804
OAB96.97.98.99.A	A18	ccsbBroad304_06780
OAB96.97.98.99.A	A19	ccsbBroad304_03180
OAB96.97.98.99.A	A20	ccsbBroad304_06495
OAB96.97.98.99.A	A21	ccsbBroad304_04944
OAB96.97.98.99.A	A22	ccsbBroad304_05090
OAB96.97.98.99.A	A23	ccsbBroad304_99997
OAB96.97.98.99.A	A24	ccsbBroad304_99997
OAB96.97.98.99.A	B01	ccsbBroad304_12985
OAB96.97.98.99.A	B02	ccsbBroad304_05110
OAB96.97.98.99.A	B03	ccsbBroad304_12014
OAB96.97.98.99.A	B04	ccsbBroad304_09562
OAB96.97.98.99.A	B05	ccsbBroad304_09941
OAB96.97.98.99.A	B06	ccsbBroad304_04177
OAB96.97.98.99.A	B07	ccsbBroad304_00779
OAB96.97.98.99.A	B08	ccsbBroad304_01650
OAB96.97.98.99.A	B09	ccsbBroad304_13844
OAB96.97.98.99.A	B10	ccsbBroad304_05628
OAB96.97.98.99.A	B11	ccsbBroad304_05397
OAB96.97.98.99.A	B12	ccsbBroad304_13097
OAB96.97.98.99.A	B13	ccsbBroad304_01418
OAB96.97.98.99.A	B14	ccsbBroad304_06699
OAB96.97.98.99.A	B15	ccsbBroad304_13630
OAB96.97.98.99.A	B16	ccsbBroad304_13319
OAB96.97.98.99.A	B17	ccsbBroad304_05134
OAB96.97.98.99.A	B18	ccsbBroad304_10185
OAB96.97.98.99.A	B19	ccsbBroad304_12615
OAB96.97.98.99.A	B20	ccsbBroad304_05479
OAB96.97.98.99.A	B21	ccsbBroad304_02004
OAB96.97.98.99.A	B22	ccsbBroad304_13311
OAB96.97.98.99.A	B23	ccsbBroad304_99997
OAB96.97.98.99.A	B24	ccsbBroad304_99997
OAB96.97.98.99.A	C01	ccsbBroad304_00549
OAB96.97.98.99.A	C02	ccsbBroad304_13279
OAB96.97.98.99.A	C03	ccsbBroad304_00025
OAB96.97.98.99.A	C04	ccsbBroad304_14335
OAB96.97.98.99.A	C05	ccsbBroad304_02518
OAB96.97.98.99.A	C06	ccsbBroad304_05446
OAB96.97.98.99.A	C07	ccsbBroad304_05408
OAB96.97.98.99.A	C08	ccsbBroad304_10847
OAB96.97.98.99.A	C09	ccsbBroad304_08530
OAB96.97.98.99.A	C10	ccsbBroad304_07950
OAB96.97.98.99.A	C11	ccsbBroad304_12674
OAB96.97.98.99.A	C12	ccsbBroad304_13404
OAB96.97.98.99.A	C13	ccsbBroad304_10589
OAB96.97.98.99.A	C14	ccsbBroad304_05447
OAB96.97.98.99.A	C15	ccsbBroad304_09971
OAB96.97.98.99.A	C16	ccsbBroad304_04126
OAB96.97.98.99.A	C17	ccsbBroad304_10118
OAB96.97.98.99.A	C18	ccsbBroad304_03956
OAB96.97.98.99.A	C19	ccsbBroad304_00826
OAB96.97.98.99.A	C20	ccsbBroad304_12019
OAB96.97.98.99.A	C21	ccsbBroad304_04826
OAB96.97.98.99.A	C22	ccsbBroad304_10037
OAB96.97.98.99.A	C23	ccsbBroad304_08357
OAB96.97.98.99.A	C24	ccsbBroad304_05734
OAB96.97.98.99.A	D01	ccsbBroad304_11884
OAB96.97.98.99.A	D02	ccsbBroad304_08769
OAB96.97.98.99.A	D03	
OAB96.97.98.99.A	D04	ccsbBroad304_10043
OAB96.97.98.99.A	D05	ccsbBroad304_10201
OAB96.97.98.99.A	D06	ccsbBroad304_14259
OAB96.97.98.99.A	D07	ccsbBroad304_01921
OAB96.97.98.99.A	D08	ccsbBroad304_06085
OAB96.97.98.99.A	D09	ccsbBroad304_11289
OAB96.97.98.99.A	D10	ccsbBroad304_05349
OAB96.97.98.99.A	D11	ccsbBroad304_00545
OAB96.97.98.99.A	D12	ccsbBroad304_05459
OAB96.97.98.99.A	D13	ccsbBroad304_14275
OAB96.97.98.99.A	D14	ccsbBroad304_10844
OAB96.97.98.99.A	D15	ccsbBroad304_04023
OAB96.97.98.99.A	D16	ccsbBroad304_14465
OAB96.97.98.99.A	D17	ccsbBroad304_05444
OAB96.97.98.99.A	D18	ccsbBroad304_05600
OAB96.97.98.99.A	D19	ccsbBroad304_13468
OAB96.97.98.99.A	D20	ccsbBroad304_09378
OAB96.97.98.99.A	D21	ccsbBroad304_00256
OAB96.97.98.99.A	D22	ccsbBroad304_14518
OAB96.97.98.99.A	D23	ccsbBroad304_10621
OAB96.97.98.99.A	D24	ccsbBroad304_10140
OAB96.97.98.99.A	E01	ccsbBroad304_00827
OAB96.97.98.99.A	E02	ccsbBroad304_05044
OAB96.97.98.99.A	E03	ccsbBroad304_13368
OAB96.97.98.99.A	E04	ccsbBroad304_07816
OAB96.97.98.99.A	E05	ccsbBroad304_05884
OAB96.97.98.99.A	E06	ccsbBroad304_12411
OAB96.97.98.99.A	E07	ccsbBroad304_02062
OAB96.97.98.99.A	E08	ccsbBroad304_10652
OAB96.97.98.99.A	E09	ccsbBroad304_13686
OAB96.97.98.99.A	E10	ccsbBroad304_02953
OAB96.97.98.99.A	E11	ccsbBroad304_99988
OAB96.97.98.99.A	E12	ccsbBroad304_99988
OAB96.97.98.99.A	E13	ccsbBroad304_04809
OAB96.97.98.99.A	E14	ccsbBroad304_05477
